s,,,
Time,"scarc-iter","scarc-rate","scarc-res"
 9.2900210E-001, 2.1100000E+002, 8.8547875E-001, 9.8453513E-009
 9.3034317E-001, 2.1000000E+002, 8.8571055E-001, 8.1785645E-009
 9.3168425E-001, 2.0400000E+002, 8.8431033E-001, 8.2882057E-009
 9.3302533E-001, 1.9700000E+002, 8.8120677E-001, 8.2257585E-009
 9.3436641E-001, 2.0100000E+002, 8.8310425E-001, 9.6332039E-009
 9.3570749E-001, 2.0600000E+002, 8.8316181E-001, 7.1431953E-009
 9.3704857E-001, 2.1000000E+002, 8.8550098E-001, 9.7429861E-009
 9.3838965E-001, 2.1200000E+002, 8.8410188E-001, 6.6457686E-009
 9.3973073E-001, 2.1200000E+002, 8.8410769E-001, 7.6873639E-009
 9.4107181E-001, 2.1200000E+002, 8.8408408E-001, 8.5488294E-009
 9.4241289E-001, 2.1200000E+002, 8.8403366E-001, 9.2438024E-009
 9.4375397E-001, 2.1200000E+002, 8.8396341E-001, 9.7855553E-009
 9.4509505E-001, 2.1300000E+002, 8.8317802E-001, 7.6097172E-009
 9.4643612E-001, 2.1300000E+002, 8.8310815E-001, 7.8682703E-009
 9.4777720E-001, 2.1300000E+002, 8.8304587E-001, 8.0473861E-009
 9.4911828E-001, 2.1300000E+002, 8.8298418E-001, 8.1555487E-009
 9.5045936E-001, 2.1300000E+002, 8.8291831E-001, 8.2010988E-009
 9.5180044E-001, 2.1300000E+002, 8.8284747E-001, 8.1918408E-009
 9.5314152E-001, 2.1300000E+002, 8.8277067E-001, 8.1363368E-009
 9.5448260E-001, 2.1300000E+002, 8.8269548E-001, 8.0429421E-009
 9.5582368E-001, 2.1300000E+002, 8.8262811E-001, 7.9106079E-009
 9.5716476E-001, 2.1200000E+002, 8.8305542E-001, 9.8773663E-009
 9.5850584E-001, 2.1200000E+002, 8.8297891E-001, 9.6100565E-009
 9.5984692E-001, 2.1200000E+002, 8.8290260E-001, 9.3239279E-009
 9.6118799E-001, 2.1200000E+002, 8.8282275E-001, 9.0228896E-009
 9.6252907E-001, 2.1200000E+002, 8.8274947E-001, 8.7058835E-009
 9.6387015E-001, 2.1200000E+002, 8.8266395E-001, 8.3268196E-009
 9.6521123E-001, 2.1200000E+002, 8.8264636E-001, 8.0624177E-009
 9.6655231E-001, 2.1200000E+002, 8.8260818E-001, 7.7465765E-009
 9.6789339E-001, 2.1200000E+002, 8.8256546E-001, 7.4218330E-009
 9.6923447E-001, 2.1200000E+002, 8.8251398E-001, 7.0952935E-009
 9.7057555E-001, 2.1100000E+002, 8.8352500E-001, 9.8418600E-009
 9.7191663E-001, 2.1100000E+002, 8.8351344E-001, 9.3732456E-009
 9.7325771E-001, 2.1100000E+002, 8.8350967E-001, 8.9045166E-009
 9.7459879E-001, 2.1100000E+002, 8.8350593E-001, 8.4359025E-009
 9.7593987E-001, 2.1100000E+002, 8.8349241E-001, 7.9662599E-009
 9.7728094E-001, 2.1100000E+002, 8.8345030E-001, 7.4933163E-009
 9.7862202E-001, 2.1000000E+002, 8.8417759E-001, 9.4412282E-009
 9.7996310E-001, 2.1000000E+002, 8.8418027E-001, 8.7556113E-009
 9.8130418E-001, 2.1000000E+002, 8.8419427E-001, 8.0908421E-009
 9.8264526E-001, 2.1000000E+002, 8.8421597E-001, 7.4637773E-009
 9.8398634E-001, 2.1000000E+002, 8.8419261E-001, 6.8273178E-009
 9.8532742E-001, 2.0900000E+002, 8.8518392E-001, 9.0332569E-009
 9.8666850E-001, 2.0800000E+002, 8.8534063E-001, 9.5033237E-009
 9.8800958E-001, 2.0700000E+002, 8.8554085E-001, 9.8516848E-009
 9.8935066E-001, 2.0600000E+002, 8.8510253E-001, 8.6889267E-009
 9.9069174E-001, 2.0400000E+002, 8.8490043E-001, 9.1727134E-009
 9.9203282E-001, 2.0200000E+002, 8.8448397E-001, 9.6215891E-009
 9.9337389E-001, 2.0100000E+002, 8.8397024E-001, 9.0927787E-009
 9.9471497E-001, 1.9600000E+002, 8.8107952E-001, 7.8346479E-009
 9.9605605E-001, 1.8800000E+002, 8.7805452E-001, 9.9538019E-009
 9.9739713E-001, 1.9200000E+002, 8.7967632E-001, 8.1231206E-009
 9.9873821E-001, 1.9600000E+002, 8.8174270E-001, 8.4923153E-009
 1.0000000E+000, 2.0200000E+002, 8.8378181E-001, 7.5056044E-009
