s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.6600000E-001, 1.0738133E-001, 5.1996328E-001, 6.9868106E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0212445E-001, 5.3318404E-009
 2.6800000E-001, 1.0695045E-001, 5.2482399E-001, 6.7689840E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0209599E-001, 5.3408372E-009
 2.7000000E-001, 1.0653190E-001, 5.2973567E-001, 6.5442352E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0202763E-001, 5.3311588E-009
 2.7200000E-001, 1.0612748E-001, 5.3470133E-001, 6.3127083E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0188044E-001, 5.2833985E-009
 2.7400000E-001, 1.0573892E-001, 5.3972436E-001, 6.0745556E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0159386E-001, 5.1687752E-009
 2.7600000E-001, 1.0536790E-001, 5.4480848E-001, 5.8299332E-002, 1.1102230E-016, 1.0000000E+000, 5.6000000E+001, 6.0313225E-001, 9.9672470E-009
 2.7800000E-001, 1.0501598E-001, 5.4995781E-001, 5.5789951E-002, 5.5511151E-017, 1.0000000E+000, 5.6000000E+001, 6.0179819E-001, 8.8553886E-009
 2.8000000E-001, 1.0468461E-001, 5.5517687E-001, 5.3218889E-002, 1.1102230E-016, 1.0000000E+000, 5.6000000E+001, 6.0029237E-001, 7.7421582E-009
 2.8200000E-001, 1.0437507E-001, 5.6047051E-001, 5.0587472E-002, 0.0000000E+000, 1.0000000E+000, 5.6000000E+001, 5.9878552E-001, 6.7672820E-009
 2.8400000E-001, 1.0408846E-001, 5.6584399E-001, 4.7896798E-002, 1.1102230E-016, 1.0000000E+000, 5.6000000E+001, 5.9761484E-001, 6.1035273E-009
 2.8600000E-001, 1.0382563E-001, 5.7130293E-001, 4.5147669E-002, 1.1102230E-016, 1.0000000E+000, 5.6000000E+001, 5.9717936E-001, 5.8978270E-009
 2.8800000E-001, 1.0358714E-001, 5.7685328E-001, 4.2340524E-002, 1.1102230E-016, 1.0000000E+000, 5.6000000E+001, 5.9766628E-001, 6.2147813E-009
 2.9000000E-001, 1.0337326E-001, 5.8250131E-001, 3.9475279E-002, 1.1102230E-016, 1.0000000E+000, 5.6000000E+001, 5.9888459E-001, 7.0134427E-009
 2.9200000E-001, 1.0318387E-001, 5.8825358E-001, 3.6551246E-002, 5.5511151E-017, 1.0000000E+000, 5.6000000E+001, 6.0041123E-001, 8.1450772E-009
 2.9400000E-001, 1.0301846E-001, 5.9411687E-001, 3.3567059E-002, 1.1102230E-016, 1.0000000E+000, 5.6000000E+001, 6.0183535E-001, 9.3675344E-009
 2.9600000E-001, 1.0287605E-001, 6.0009813E-001, 3.0520538E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 5.9894421E-001, 4.3159507E-009
 2.9800000E-001, 1.0275513E-001, 6.0620442E-001, 2.7408552E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0030666E-001, 4.9496180E-009
 3.0000000E-001, 1.0265364E-001, 6.1244281E-001, 2.4226949E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0073707E-001, 5.1955687E-009
