s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.6200000E-001, 1.0836256E-001, 5.0982802E-001, 5.7202569E-002, 3.0500620E-004, 1.0000000E+000, 9.0000000E+000, 7.6828329E-002, 5.0370510E-009
 2.6400000E-001, 1.0791147E-001, 5.1458802E-001, 5.5037055E-002, 3.0738206E-004, 1.0000000E+000, 9.0000000E+000, 7.6827520E-002, 5.0746575E-009
 2.6600000E-001, 1.0746894E-001, 5.1939376E-001, 5.2802204E-002, 3.0971760E-004, 1.0000000E+000, 9.0000000E+000, 7.6826777E-002, 5.1116151E-009
 2.6800000E-001, 1.0703678E-001, 5.2424756E-001, 5.0499495E-002, 3.1200679E-004, 1.0000000E+000, 9.0000000E+000, 7.6826099E-002, 5.1478263E-009
 2.7000000E-001, 1.0661679E-001, 5.2915207E-001, 4.8130567E-002, 3.1424375E-004, 1.0000000E+000, 9.0000000E+000, 7.6825484E-002, 5.1831972E-009
 2.7200000E-001, 1.0621077E-001, 5.3411026E-001, 4.5697166E-002, 3.1642286E-004, 1.0000000E+000, 9.0000000E+000, 7.6824928E-002, 5.2176384E-009
 2.7400000E-001, 1.0582045E-001, 5.3912548E-001, 4.3201103E-002, 3.1853878E-004, 1.0000000E+000, 9.0000000E+000, 7.6824428E-002, 5.2510661E-009
 2.7600000E-001, 1.0544751E-001, 5.4420143E-001, 4.0644213E-002, 3.2058655E-004, 1.0000000E+000, 9.0000000E+000, 7.6823983E-002, 5.2834032E-009
 2.7800000E-001, 1.0509354E-001, 5.4934220E-001, 3.8028292E-002, 3.2256162E-004, 1.0000000E+000, 9.0000000E+000, 7.6823589E-002, 5.3145800E-009
 2.8000000E-001, 1.0476000E-001, 5.5455225E-001, 3.5355045E-002, 3.2445995E-004, 1.0000000E+000, 9.0000000E+000, 7.6823244E-002, 5.3445357E-009
 2.8200000E-001, 1.0444817E-001, 5.5983642E-001, 3.2626006E-002, 3.2627807E-004, 1.0000000E+000, 9.0000000E+000, 7.6822944E-002, 5.3732194E-009
 2.8400000E-001, 1.0415918E-001, 5.6519992E-001, 2.9842452E-002, 3.2801318E-004, 1.0000000E+000, 9.0000000E+000, 7.6822686E-002, 5.4005915E-009
 2.8600000E-001, 1.0389388E-001, 5.7064834E-001, 2.7005326E-002, 3.2966325E-004, 1.0000000E+000, 9.0000000E+000, 7.6822468E-002, 5.4266253E-009
 2.8800000E-001, 1.0365290E-001, 5.7618759E-001, 2.4115180E-002, 3.3122706E-004, 1.0000000E+000, 9.0000000E+000, 7.6822288E-002, 5.4513081E-009
 2.9000000E-001, 1.0343650E-001, 5.8182393E-001, 2.1171999E-002, 3.3270439E-004, 1.0000000E+000, 9.0000000E+000, 7.6822142E-002, 5.4746434E-009
 2.9200000E-001, 1.0324463E-001, 5.8756387E-001, 1.8175118E-002, 3.3409605E-004, 1.0000000E+000, 9.0000000E+000, 7.6822028E-002, 5.4966519E-009
 2.9400000E-001, 1.0307678E-001, 5.9341417E-001, 1.5123143E-002, 3.3540401E-004, 1.0000000E+000, 9.0000000E+000, 7.6821944E-002, 5.5173734E-009
 2.9600000E-001, 1.0293204E-001, 5.9938179E-001, 1.2013812E-002, 3.3663148E-004, 1.0000000E+000, 9.0000000E+000, 7.6821888E-002, 5.5368680E-009
 2.9800000E-001, 1.0280894E-001, 6.0547375E-001, 8.8438570E-003, 3.3778301E-004, 1.0000000E+000, 9.0000000E+000, 7.6821857E-002, 5.5552174E-009
