s,Pa,Pa,Pa,C,C,C,kg/m3,kg/m3,kg/m3
Time,"Pres 1","Pres 2","Pres 3","Temp 1","Temp 2","Temp 3","Dens 1","Dens 2","Dens 3"
 3.3306689E+002, 4.9841045E+004, 4.9841046E+004, 4.9841045E+004, 5.4475631E+001, 5.4517350E+001, 5.4577817E+001, 1.5955479E+000, 1.5953448E+000, 1.5950504E+000
 3.3362029E+002, 4.9841046E+004, 4.9841046E+004, 4.9841046E+004, 5.4475836E+001, 5.4518502E+001, 5.4575522E+001, 1.5955469E+000, 1.5953392E+000, 1.5950616E+000
 3.3425275E+002, 4.9841046E+004, 4.9841047E+004, 4.9841046E+004, 5.4476067E+001, 5.4519630E+001, 5.4573187E+001, 1.5955458E+000, 1.5953337E+000, 1.5950730E+000
 3.3480615E+002, 4.9841047E+004, 4.9841047E+004, 4.9841047E+004, 5.4476329E+001, 5.4520725E+001, 5.4570854E+001, 1.5955446E+000, 1.5953284E+000, 1.5950844E+000
 3.3543860E+002, 4.9841047E+004, 4.9841048E+004, 4.9841047E+004, 5.4476742E+001, 5.4521754E+001, 5.4568565E+001, 1.5955426E+000, 1.5953234E+000, 1.5950955E+000
 3.3607106E+002, 4.9841048E+004, 4.9841048E+004, 4.9841048E+004, 5.4477478E+001, 5.4522765E+001, 5.4566204E+001, 1.5955390E+000, 1.5953185E+000, 1.5951070E+000
 3.3662446E+002, 4.9841048E+004, 4.9841049E+004, 4.9841048E+004, 5.4478458E+001, 5.4523625E+001, 5.4564093E+001, 1.5955342E+000, 1.5953143E+000, 1.5951173E+000
 3.3725691E+002, 4.9841049E+004, 4.9841049E+004, 4.9841049E+004, 5.4479745E+001, 5.4524415E+001, 5.4562209E+001, 1.5955279E+000, 1.5953104E+000, 1.5951264E+000
 3.3781031E+002, 4.9841049E+004, 4.9841050E+004, 4.9841049E+004, 5.4481325E+001, 5.4525149E+001, 5.4560556E+001, 1.5955203E+000, 1.5953069E+000, 1.5951345E+000
 3.3844277E+002, 4.9841050E+004, 4.9841050E+004, 4.9841050E+004, 5.4483170E+001, 5.4525827E+001, 5.4559101E+001, 1.5955113E+000, 1.5953036E+000, 1.5951416E+000
 3.3907522E+002, 4.9841050E+004, 4.9841051E+004, 4.9841050E+004, 5.4485323E+001, 5.4526493E+001, 5.4557769E+001, 1.5955008E+000, 1.5953003E+000, 1.5951481E+000
 3.3962862E+002, 4.9841051E+004, 4.9841051E+004, 4.9841051E+004, 5.4487505E+001, 5.4527061E+001, 5.4556742E+001, 1.5954902E+000, 1.5952976E+000, 1.5951531E+000
 3.4026108E+002, 4.9841051E+004, 4.9841052E+004, 4.9841051E+004, 5.4489854E+001, 5.4527570E+001, 5.4555975E+001, 1.5954787E+000, 1.5952951E+000, 1.5951568E+000
 3.4081447E+002, 4.9841052E+004, 4.9841052E+004, 4.9841052E+004, 5.4492361E+001, 5.4528022E+001, 5.4555487E+001, 1.5954665E+000, 1.5952929E+000, 1.5951592E+000
 3.4144693E+002, 4.9841052E+004, 4.9841053E+004, 4.9841052E+004, 5.4495023E+001, 5.4528411E+001, 5.4555277E+001, 1.5954536E+000, 1.5952910E+000, 1.5951602E+000
 3.4200033E+002, 4.9841053E+004, 4.9841053E+004, 4.9841053E+004, 5.4497822E+001, 5.4528737E+001, 5.4555294E+001, 1.5954400E+000, 1.5952894E+000, 1.5951602E+000
 3.4263278E+002, 4.9841053E+004, 4.9841053E+004, 4.9841053E+004, 5.4500758E+001, 5.4528994E+001, 5.4555359E+001, 1.5954257E+000, 1.5952882E+000, 1.5951598E+000
 3.4326524E+002, 4.9841054E+004, 4.9841054E+004, 4.9841054E+004, 5.4504091E+001, 5.4529191E+001, 5.4555350E+001, 1.5954094E+000, 1.5952872E+000, 1.5951599E+000
 3.4381864E+002, 4.9841054E+004, 4.9841054E+004, 4.9841054E+004, 5.4507365E+001, 5.4529309E+001, 5.4555453E+001, 1.5953935E+000, 1.5952867E+000, 1.5951594E+000
 3.4445109E+002, 4.9841055E+004, 4.9841055E+004, 4.9841055E+004, 5.4510634E+001, 5.4529362E+001, 5.4555715E+001, 1.5953776E+000, 1.5952864E+000, 1.5951581E+000
 3.4500449E+002, 4.9841055E+004, 4.9841055E+004, 4.9841055E+004, 5.4513840E+001, 5.4529354E+001, 5.4556056E+001, 1.5953620E+000, 1.5952865E+000, 1.5951565E+000
 3.4563695E+002, 4.9841056E+004, 4.9841056E+004, 4.9841055E+004, 5.4516945E+001, 5.4529281E+001, 5.4556557E+001, 1.5953469E+000, 1.5952868E+000, 1.5951540E+000
 3.4626940E+002, 4.9841056E+004, 4.9841056E+004, 4.9841056E+004, 5.4520118E+001, 5.4529135E+001, 5.4557223E+001, 1.5953314E+000, 1.5952875E+000, 1.5951508E+000
 3.4682280E+002, 4.9841056E+004, 4.9841056E+004, 4.9841056E+004, 5.4522943E+001, 5.4528932E+001, 5.4557898E+001, 1.5953177E+000, 1.5952885E+000, 1.5951475E+000
 3.4745526E+002, 4.9841057E+004, 4.9841057E+004, 4.9841056E+004, 5.4525607E+001, 5.4528653E+001, 5.4558607E+001, 1.5953047E+000, 1.5952899E+000, 1.5951441E+000
 3.4800866E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4528111E+001, 5.4528298E+001, 5.4559359E+001, 1.5952925E+000, 1.5952916E+000, 1.5951404E+000
 3.4864111E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4530466E+001, 5.4527862E+001, 5.4560089E+001, 1.5952811E+000, 1.5952937E+000, 1.5951369E+000
 3.4927357E+002, 4.9841058E+004, 4.9841058E+004, 4.9841057E+004, 5.4532811E+001, 5.4527317E+001, 5.4560700E+001, 1.5952696E+000, 1.5952964E+000, 1.5951339E+000
 3.4982697E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4534843E+001, 5.4526735E+001, 5.4561135E+001, 1.5952598E+000, 1.5952992E+000, 1.5951318E+000
 3.5045942E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4536715E+001, 5.4526088E+001, 5.4561448E+001, 1.5952506E+000, 1.5953024E+000, 1.5951303E+000
 3.5101282E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4538438E+001, 5.4525388E+001, 5.4561654E+001, 1.5952423E+000, 1.5953058E+000, 1.5951293E+000
 3.5164528E+002, 4.9841059E+004, 4.9841058E+004, 4.9841058E+004, 5.4540004E+001, 5.4524658E+001, 5.4561763E+001, 1.5952346E+000, 1.5953094E+000, 1.5951287E+000
 3.5227773E+002, 4.9841059E+004, 4.9841059E+004, 4.9841058E+004, 5.4541508E+001, 5.4523864E+001, 5.4561782E+001, 1.5952273E+000, 1.5953132E+000, 1.5951286E+000
 3.5283113E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4542768E+001, 5.4523103E+001, 5.4561705E+001, 1.5952212E+000, 1.5953169E+000, 1.5951290E+000
 3.5346359E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4543892E+001, 5.4522337E+001, 5.4561586E+001, 1.5952157E+000, 1.5953207E+000, 1.5951296E+000
 3.5401698E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4544892E+001, 5.4521578E+001, 5.4561463E+001, 1.5952109E+000, 1.5953244E+000, 1.5951302E+000
 3.5464944E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4545757E+001, 5.4520833E+001, 5.4561336E+001, 1.5952066E+000, 1.5953280E+000, 1.5951308E+000
 3.5520284E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4546478E+001, 5.4520105E+001, 5.4561221E+001, 1.5952031E+000, 1.5953315E+000, 1.5951314E+000
 3.5583529E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4547045E+001, 5.4519417E+001, 5.4561139E+001, 1.5952004E+000, 1.5953349E+000, 1.5951318E+000
 3.5646775E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4547489E+001, 5.4518759E+001, 5.4561070E+001, 1.5951982E+000, 1.5953381E+000, 1.5951321E+000
 3.5702115E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4547757E+001, 5.4518215E+001, 5.4561000E+001, 1.5951969E+000, 1.5953407E+000, 1.5951324E+000
 3.5765360E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4547887E+001, 5.4517747E+001, 5.4560924E+001, 1.5951963E+000, 1.5953430E+000, 1.5951328E+000
 3.5820700E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4547894E+001, 5.4517363E+001, 5.4560836E+001, 1.5951962E+000, 1.5953449E+000, 1.5951332E+000
 3.5883946E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4547786E+001, 5.4517076E+001, 5.4560708E+001, 1.5951968E+000, 1.5953463E+000, 1.5951339E+000
 3.5947191E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4547559E+001, 5.4516882E+001, 5.4560377E+001, 1.5951979E+000, 1.5953472E+000, 1.5951355E+000
 3.6002531E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4547244E+001, 5.4516809E+001, 5.4559817E+001, 1.5951994E+000, 1.5953476E+000, 1.5951382E+000
 3.6065777E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4546835E+001, 5.4516846E+001, 5.4559011E+001, 1.5952014E+000, 1.5953474E+000, 1.5951421E+000
 3.6121117E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4546348E+001, 5.4516962E+001, 5.4558000E+001, 1.5952038E+000, 1.5953468E+000, 1.5951470E+000
 3.6184362E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4545787E+001, 5.4517088E+001, 5.4556794E+001, 1.5952065E+000, 1.5953462E+000, 1.5951529E+000
 3.6247608E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4545122E+001, 5.4517222E+001, 5.4555373E+001, 1.5952097E+000, 1.5953456E+000, 1.5951598E+000
 3.6302948E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4544442E+001, 5.4517350E+001, 5.4553964E+001, 1.5952130E+000, 1.5953449E+000, 1.5951667E+000
 3.6366193E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4543716E+001, 5.4517481E+001, 5.4552433E+001, 1.5952166E+000, 1.5953443E+000, 1.5951742E+000
 3.6421533E+002, 4.9841060E+004, 4.9841059E+004, 4.9841060E+004, 5.4542954E+001, 5.4517617E+001, 5.4550733E+001, 1.5952203E+000, 1.5953436E+000, 1.5951824E+000
 3.6484779E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4542160E+001, 5.4517757E+001, 5.4549019E+001, 1.5952242E+000, 1.5953430E+000, 1.5951908E+000
 3.6540118E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4541323E+001, 5.4517903E+001, 5.4547427E+001, 1.5952282E+000, 1.5953423E+000, 1.5951985E+000
 3.6603364E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4540438E+001, 5.4518056E+001, 5.4545951E+001, 1.5952325E+000, 1.5953415E+000, 1.5952057E+000
 3.6666609E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4539461E+001, 5.4518228E+001, 5.4544488E+001, 1.5952373E+000, 1.5953407E+000, 1.5952128E+000
 3.6721949E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4538529E+001, 5.4518401E+001, 5.4543161E+001, 1.5952418E+000, 1.5953398E+000, 1.5952193E+000
 3.6785195E+002, 4.9841061E+004, 4.9841060E+004, 4.9841060E+004, 5.4537596E+001, 5.4518645E+001, 5.4541770E+001, 1.5952464E+000, 1.5953386E+000, 1.5952261E+000
 3.6840535E+002, 4.9841061E+004, 4.9841060E+004, 4.9841060E+004, 5.4536671E+001, 5.4519021E+001, 5.4540389E+001, 1.5952509E+000, 1.5953368E+000, 1.5952328E+000
 3.6903780E+002, 4.9841061E+004, 4.9841060E+004, 4.9841060E+004, 5.4535766E+001, 5.4519525E+001, 5.4539060E+001, 1.5952553E+000, 1.5953344E+000, 1.5952393E+000
 3.6967026E+002, 4.9841061E+004, 4.9841060E+004, 4.9841061E+004, 5.4534831E+001, 5.4520185E+001, 5.4537671E+001, 1.5952598E+000, 1.5953312E+000, 1.5952460E+000
 3.7022366E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4533988E+001, 5.4520912E+001, 5.4536284E+001, 1.5952640E+000, 1.5953276E+000, 1.5952528E+000
 3.7085611E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4533182E+001, 5.4521777E+001, 5.4534732E+001, 1.5952679E+000, 1.5953234E+000, 1.5952603E+000
 3.7140951E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4532415E+001, 5.4522786E+001, 5.4533068E+001, 1.5952716E+000, 1.5953185E+000, 1.5952684E+000
 3.7204197E+002, 4.9841062E+004, 4.9841061E+004, 4.9841061E+004, 5.4531695E+001, 5.4523942E+001, 5.4531348E+001, 1.5952751E+000, 1.5953129E+000, 1.5952768E+000
 3.7267442E+002, 4.9841062E+004, 4.9841061E+004, 4.9841061E+004, 5.4530983E+001, 5.4525325E+001, 5.4529613E+001, 1.5952786E+000, 1.5953061E+000, 1.5952853E+000
 3.7322782E+002, 4.9841062E+004, 4.9841061E+004, 4.9841062E+004, 5.4530372E+001, 5.4526744E+001, 5.4528196E+001, 1.5952816E+000, 1.5952992E+000, 1.5952922E+000
 3.7386028E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4529820E+001, 5.4528283E+001, 5.4526991E+001, 1.5952843E+000, 1.5952917E+000, 1.5952980E+000
 3.7441367E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4529332E+001, 5.4529945E+001, 5.4526018E+001, 1.5952866E+000, 1.5952837E+000, 1.5953028E+000
 3.7504613E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4528918E+001, 5.4531738E+001, 5.4525235E+001, 1.5952887E+000, 1.5952749E+000, 1.5953066E+000
 3.7567859E+002, 4.9841063E+004, 4.9841062E+004, 4.9841062E+004, 5.4528553E+001, 5.4533783E+001, 5.4524501E+001, 1.5952904E+000, 1.5952650E+000, 1.5953102E+000
 3.7623198E+002, 4.9841063E+004, 4.9841062E+004, 4.9841063E+004, 5.4528284E+001, 5.4535726E+001, 5.4523878E+001, 1.5952917E+000, 1.5952555E+000, 1.5953132E+000
 3.7686444E+002, 4.9841063E+004, 4.9841063E+004, 4.9841063E+004, 5.4528086E+001, 5.4537621E+001, 5.4523345E+001, 1.5952927E+000, 1.5952463E+000, 1.5953158E+000
 3.7741784E+002, 4.9841063E+004, 4.9841063E+004, 4.9841063E+004, 5.4527955E+001, 5.4539472E+001, 5.4522895E+001, 1.5952934E+000, 1.5952373E+000, 1.5953180E+000
 3.7805029E+002, 4.9841064E+004, 4.9841063E+004, 4.9841063E+004, 5.4527890E+001, 5.4541279E+001, 5.4522461E+001, 1.5952937E+000, 1.5952285E+000, 1.5953201E+000
 3.7860369E+002, 4.9841064E+004, 4.9841063E+004, 4.9841064E+004, 5.4527886E+001, 5.4543046E+001, 5.4522036E+001, 1.5952937E+000, 1.5952199E+000, 1.5953222E+000
 3.7923615E+002, 4.9841064E+004, 4.9841064E+004, 4.9841064E+004, 5.4527944E+001, 5.4544774E+001, 5.4521663E+001, 1.5952934E+000, 1.5952115E+000, 1.5953240E+000
 3.7986860E+002, 4.9841064E+004, 4.9841064E+004, 4.9841064E+004, 5.4528069E+001, 5.4546575E+001, 5.4521331E+001, 1.5952928E+000, 1.5952027E+000, 1.5953256E+000
 3.8042200E+002, 4.9841065E+004, 4.9841064E+004, 4.9841065E+004, 5.4528245E+001, 5.4548225E+001, 5.4521108E+001, 1.5952920E+000, 1.5951947E+000, 1.5953267E+000
 3.8105446E+002, 4.9841065E+004, 4.9841064E+004, 4.9841065E+004, 5.4528481E+001, 5.4549833E+001, 5.4520978E+001, 1.5952908E+000, 1.5951869E+000, 1.5953273E+000
 3.8160786E+002, 4.9841065E+004, 4.9841065E+004, 4.9841065E+004, 5.4528770E+001, 5.4551410E+001, 5.4520970E+001, 1.5952894E+000, 1.5951792E+000, 1.5953274E+000
 3.8224031E+002, 4.9841065E+004, 4.9841065E+004, 4.9841065E+004, 5.4529111E+001, 5.4552956E+001, 5.4521094E+001, 1.5952877E+000, 1.5951717E+000, 1.5953268E+000
 3.8287277E+002, 4.9841066E+004, 4.9841065E+004, 4.9841066E+004, 5.4529524E+001, 5.4554566E+001, 5.4521325E+001, 1.5952857E+000, 1.5951638E+000, 1.5953257E+000
 3.8342617E+002, 4.9841066E+004, 4.9841066E+004, 4.9841066E+004, 5.4529954E+001, 5.4556035E+001, 5.4521575E+001, 1.5952836E+000, 1.5951567E+000, 1.5953244E+000
 3.8405862E+002, 4.9841066E+004, 4.9841066E+004, 4.9841066E+004, 5.4530424E+001, 5.4557480E+001, 5.4521847E+001, 1.5952814E+000, 1.5951497E+000, 1.5953231E+000
 3.8461202E+002, 4.9841067E+004, 4.9841066E+004, 4.9841067E+004, 5.4530931E+001, 5.4558913E+001, 5.4522135E+001, 1.5952789E+000, 1.5951427E+000, 1.5953217E+000
 3.8524448E+002, 4.9841067E+004, 4.9841067E+004, 4.9841067E+004, 5.4531473E+001, 5.4560326E+001, 5.4522440E+001, 1.5952763E+000, 1.5951358E+000, 1.5953202E+000
 3.8587693E+002, 4.9841067E+004, 4.9841067E+004, 4.9841067E+004, 5.4532085E+001, 5.4561801E+001, 5.4522789E+001, 1.5952733E+000, 1.5951286E+000, 1.5953185E+000
 3.8643033E+002, 4.9841067E+004, 4.9841067E+004, 4.9841067E+004, 5.4532690E+001, 5.4563145E+001, 5.4523133E+001, 1.5952703E+000, 1.5951221E+000, 1.5953169E+000
 3.8706279E+002, 4.9841068E+004, 4.9841067E+004, 4.9841068E+004, 5.4533340E+001, 5.4564425E+001, 5.4523486E+001, 1.5952672E+000, 1.5951159E+000, 1.5953152E+000
 3.8761618E+002, 4.9841068E+004, 4.9841068E+004, 4.9841068E+004, 5.4534037E+001, 5.4565618E+001, 5.4523846E+001, 1.5952638E+000, 1.5951101E+000, 1.5953134E+000
 3.8824864E+002, 4.9841068E+004, 4.9841068E+004, 4.9841068E+004, 5.4534780E+001, 5.4566709E+001, 5.4524207E+001, 1.5952602E+000, 1.5951047E+000, 1.5953116E+000
 3.8880204E+002, 4.9841069E+004, 4.9841068E+004, 4.9841069E+004, 5.4535569E+001, 5.4567703E+001, 5.4524566E+001, 1.5952563E+000, 1.5950999E+000, 1.5953099E+000
 3.8943449E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4536404E+001, 5.4568595E+001, 5.4524919E+001, 1.5952523E+000, 1.5950956E+000, 1.5953082E+000
 3.9006695E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4537345E+001, 5.4569436E+001, 5.4525289E+001, 1.5952477E+000, 1.5950915E+000, 1.5953064E+000
 3.9062035E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4538271E+001, 5.4570122E+001, 5.4525630E+001, 1.5952432E+000, 1.5950882E+000, 1.5953047E+000
 3.9125280E+002, 4.9841070E+004, 4.9841069E+004, 4.9841070E+004, 5.4539239E+001, 5.4570707E+001, 5.4525969E+001, 1.5952385E+000, 1.5950853E+000, 1.5953031E+000
 3.9180620E+002, 4.9841070E+004, 4.9841070E+004, 4.9841070E+004, 5.4540249E+001, 5.4571198E+001, 5.4526305E+001, 1.5952336E+000, 1.5950829E+000, 1.5953015E+000
 3.9243866E+002, 4.9841070E+004, 4.9841070E+004, 4.9841070E+004, 5.4541309E+001, 5.4571595E+001, 5.4526636E+001, 1.5952284E+000, 1.5950810E+000, 1.5952998E+000
 3.9307111E+002, 4.9841070E+004, 4.9841070E+004, 4.9841070E+004, 5.4542496E+001, 5.4571926E+001, 5.4526978E+001, 1.5952226E+000, 1.5950794E+000, 1.5952982E+000
 3.9362451E+002, 4.9841071E+004, 4.9841070E+004, 4.9841071E+004, 5.4543666E+001, 5.4572179E+001, 5.4527288E+001, 1.5952169E+000, 1.5950782E+000, 1.5952967E+000
 3.9425697E+002, 4.9841071E+004, 4.9841071E+004, 4.9841071E+004, 5.4544894E+001, 5.4572393E+001, 5.4527587E+001, 1.5952110E+000, 1.5950771E+000, 1.5952952E+000
 3.9481037E+002, 4.9841071E+004, 4.9841071E+004, 4.9841071E+004, 5.4546179E+001, 5.4572569E+001, 5.4527874E+001, 1.5952047E+000, 1.5950763E+000, 1.5952938E+000
 3.9544282E+002, 4.9841071E+004, 4.9841071E+004, 4.9841071E+004, 5.4547525E+001, 5.4572709E+001, 5.4528149E+001, 1.5951982E+000, 1.5950756E+000, 1.5952925E+000
 3.9607528E+002, 4.9841071E+004, 4.9841071E+004, 4.9841072E+004, 5.4549025E+001, 5.4572820E+001, 5.4528429E+001, 1.5951909E+000, 1.5950750E+000, 1.5952911E+000
 3.9662868E+002, 4.9841071E+004, 4.9841071E+004, 4.9841072E+004, 5.4550490E+001, 5.4572890E+001, 5.4528677E+001, 1.5951837E+000, 1.5950747E+000, 1.5952899E+000
 3.9726113E+002, 4.9841072E+004, 4.9841072E+004, 4.9841072E+004, 5.4552015E+001, 5.4572928E+001, 5.4528910E+001, 1.5951763E+000, 1.5950745E+000, 1.5952888E+000
 3.9781453E+002, 4.9841072E+004, 4.9841072E+004, 4.9841072E+004, 5.4553595E+001, 5.4572935E+001, 5.4529127E+001, 1.5951686E+000, 1.5950745E+000, 1.5952877E+000
 3.9844699E+002, 4.9841072E+004, 4.9841072E+004, 4.9841072E+004, 5.4555229E+001, 5.4572912E+001, 5.4529325E+001, 1.5951607E+000, 1.5950746E+000, 1.5952868E+000
 3.9900038E+002, 4.9841072E+004, 4.9841072E+004, 4.9841072E+004, 5.4556909E+001, 5.4572860E+001, 5.4529507E+001, 1.5951525E+000, 1.5950749E+000, 1.5952859E+000
 3.9963284E+002, 4.9841072E+004, 4.9841072E+004, 4.9841072E+004, 5.4558627E+001, 5.4572769E+001, 5.4529671E+001, 1.5951441E+000, 1.5950753E+000, 1.5952851E+000
 4.0026529E+002, 4.9841072E+004, 4.9841072E+004, 4.9841073E+004, 5.4560485E+001, 5.4572624E+001, 5.4529829E+001, 1.5951351E+000, 1.5950760E+000, 1.5952843E+000
 4.0081869E+002, 4.9841072E+004, 4.9841072E+004, 4.9841073E+004, 5.4562238E+001, 5.4572447E+001, 5.4529961E+001, 1.5951266E+000, 1.5950769E+000, 1.5952837E+000
 4.0145115E+002, 4.9841072E+004, 4.9841073E+004, 4.9841073E+004, 5.4564023E+001, 5.4572225E+001, 5.4530079E+001, 1.5951179E+000, 1.5950779E+000, 1.5952831E+000
 4.0200455E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4565836E+001, 5.4571957E+001, 5.4530184E+001, 1.5951090E+000, 1.5950793E+000, 1.5952826E+000
 4.0263700E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4567631E+001, 5.4571645E+001, 5.4530275E+001, 1.5951003E+000, 1.5950808E+000, 1.5952822E+000
 4.0326946E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4569490E+001, 5.4571271E+001, 5.4530358E+001, 1.5950913E+000, 1.5950826E+000, 1.5952818E+000
 4.0382286E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4571176E+001, 5.4570885E+001, 5.4530423E+001, 1.5950831E+000, 1.5950845E+000, 1.5952814E+000
 4.0445531E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4572793E+001, 5.4570472E+001, 5.4530477E+001, 1.5950752E+000, 1.5950865E+000, 1.5952812E+000
 4.0500871E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4574333E+001, 5.4570035E+001, 5.4530519E+001, 1.5950677E+000, 1.5950886E+000, 1.5952810E+000
 4.0564117E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4575783E+001, 5.4569581E+001, 5.4530551E+001, 1.5950606E+000, 1.5950908E+000, 1.5952808E+000
 4.0627362E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4577230E+001, 5.4569081E+001, 5.4530573E+001, 1.5950536E+000, 1.5950933E+000, 1.5952807E+000
 4.0682702E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4578482E+001, 5.4568604E+001, 5.4530585E+001, 1.5950475E+000, 1.5950956E+000, 1.5952807E+000
 4.0745948E+002, 4.9841073E+004, 4.9841073E+004, 4.9841074E+004, 5.4579624E+001, 5.4568132E+001, 5.4530588E+001, 1.5950419E+000, 1.5950979E+000, 1.5952806E+000
 4.0801288E+002, 4.9841073E+004, 4.9841074E+004, 4.9841074E+004, 5.4580659E+001, 5.4567667E+001, 5.4530585E+001, 1.5950369E+000, 1.5951001E+000, 1.5952807E+000
 4.0864533E+002, 4.9841073E+004, 4.9841074E+004, 4.9841074E+004, 5.4581585E+001, 5.4567211E+001, 5.4530574E+001, 1.5950324E+000, 1.5951024E+000, 1.5952807E+000
 4.0927779E+002, 4.9841073E+004, 4.9841074E+004, 4.9841074E+004, 5.4582465E+001, 5.4566734E+001, 5.4530554E+001, 1.5950281E+000, 1.5951047E+000, 1.5952808E+000
 4.0983118E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4583203E+001, 5.4566296E+001, 5.4530527E+001, 1.5950245E+000, 1.5951068E+000, 1.5952809E+000
 4.1046364E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4583884E+001, 5.4565868E+001, 5.4530493E+001, 1.5950212E+000, 1.5951089E+000, 1.5952811E+000
 4.1101704E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4584517E+001, 5.4565450E+001, 5.4530452E+001, 1.5950181E+000, 1.5951109E+000, 1.5952813E+000
 4.1164949E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4585104E+001, 5.4565040E+001, 5.4530409E+001, 1.5950153E+000, 1.5951129E+000, 1.5952815E+000
 4.1220289E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4585649E+001, 5.4564639E+001, 5.4530364E+001, 1.5950126E+000, 1.5951149E+000, 1.5952817E+000
 4.1283535E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4586152E+001, 5.4564247E+001, 5.4530318E+001, 1.5950102E+000, 1.5951168E+000, 1.5952820E+000
 4.1346780E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4586642E+001, 5.4563838E+001, 5.4530266E+001, 1.5950078E+000, 1.5951188E+000, 1.5952822E+000
 4.1402120E+002, 4.9841074E+004, 4.9841074E+004, 4.9841075E+004, 5.4587058E+001, 5.4563464E+001, 5.4530213E+001, 1.5950058E+000, 1.5951206E+000, 1.5952825E+000
 4.1465366E+002, 4.9841074E+004, 4.9841075E+004, 4.9841075E+004, 5.4587428E+001, 5.4563099E+001, 5.4530155E+001, 1.5950040E+000, 1.5951224E+000, 1.5952828E+000
 4.1520706E+002, 4.9841074E+004, 4.9841075E+004, 4.9841075E+004, 5.4587773E+001, 5.4562746E+001, 5.4530094E+001, 1.5950023E+000, 1.5951241E+000, 1.5952831E+000
 4.1583951E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4588094E+001, 5.4562409E+001, 5.4530029E+001, 1.5950007E+000, 1.5951257E+000, 1.5952834E+000
