s,Pa,Pa,Pa,C,C,C,kg/m3,kg/m3,kg/m3
Time,"Pres 1","Pres 2","Pres 3","Temp 1","Temp 2","Temp 3","Dens 1","Dens 2","Dens 3"
 3.3180198E+002, 4.9841048E+004, 4.9841048E+004, 4.9841047E+004, 5.4473567E+001, 5.4478196E+001, 5.4571249E+001, 1.5955580E+000, 1.5955355E+000, 1.5950824E+000
 3.3243444E+002, 4.9841048E+004, 4.9841048E+004, 4.9841048E+004, 5.4472672E+001, 5.4478316E+001, 5.4569813E+001, 1.5955624E+000, 1.5955349E+000, 1.5950894E+000
 3.3306689E+002, 4.9841049E+004, 4.9841049E+004, 4.9841049E+004, 5.4472037E+001, 5.4478442E+001, 5.4568322E+001, 1.5955655E+000, 1.5955343E+000, 1.5950967E+000
 3.3362029E+002, 4.9841049E+004, 4.9841049E+004, 4.9841049E+004, 5.4471822E+001, 5.4478560E+001, 5.4566966E+001, 1.5955665E+000, 1.5955337E+000, 1.5951033E+000
 3.3425275E+002, 4.9841050E+004, 4.9841050E+004, 4.9841050E+004, 5.4471991E+001, 5.4478679E+001, 5.4565654E+001, 1.5955657E+000, 1.5955331E+000, 1.5951097E+000
 3.3480615E+002, 4.9841051E+004, 4.9841051E+004, 4.9841050E+004, 5.4472459E+001, 5.4478799E+001, 5.4564382E+001, 1.5955634E+000, 1.5955326E+000, 1.5951159E+000
 3.3543860E+002, 4.9841051E+004, 4.9841051E+004, 4.9841051E+004, 5.4472917E+001, 5.4478921E+001, 5.4563112E+001, 1.5955612E+000, 1.5955320E+000, 1.5951221E+000
 3.3607106E+002, 4.9841052E+004, 4.9841052E+004, 4.9841052E+004, 5.4473269E+001, 5.4479052E+001, 5.4561776E+001, 1.5955595E+000, 1.5955313E+000, 1.5951286E+000
 3.3662446E+002, 4.9841052E+004, 4.9841052E+004, 4.9841052E+004, 5.4473555E+001, 5.4479178E+001, 5.4560550E+001, 1.5955581E+000, 1.5955307E+000, 1.5951346E+000
 3.3725691E+002, 4.9841053E+004, 4.9841053E+004, 4.9841053E+004, 5.4473827E+001, 5.4479306E+001, 5.4559361E+001, 1.5955568E+000, 1.5955301E+000, 1.5951404E+000
 3.3781031E+002, 4.9841054E+004, 4.9841054E+004, 4.9841053E+004, 5.4474064E+001, 5.4479438E+001, 5.4558237E+001, 1.5955557E+000, 1.5955295E+000, 1.5951458E+000
 3.3844277E+002, 4.9841054E+004, 4.9841054E+004, 4.9841054E+004, 5.4474326E+001, 5.4479573E+001, 5.4557200E+001, 1.5955544E+000, 1.5955288E+000, 1.5951509E+000
 3.3907522E+002, 4.9841055E+004, 4.9841055E+004, 4.9841055E+004, 5.4474940E+001, 5.4479723E+001, 5.4556196E+001, 1.5955514E+000, 1.5955281E+000, 1.5951558E+000
 3.3962862E+002, 4.9841055E+004, 4.9841055E+004, 4.9841055E+004, 5.4476134E+001, 5.4479868E+001, 5.4555354E+001, 1.5955456E+000, 1.5955274E+000, 1.5951599E+000
 3.4026108E+002, 4.9841056E+004, 4.9841056E+004, 4.9841056E+004, 5.4477871E+001, 5.4480029E+001, 5.4554610E+001, 1.5955371E+000, 1.5955266E+000, 1.5951635E+000
 3.4081447E+002, 4.9841057E+004, 4.9841057E+004, 4.9841056E+004, 5.4480008E+001, 5.4480217E+001, 5.4553965E+001, 1.5955267E+000, 1.5955257E+000, 1.5951667E+000
 3.4144693E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4482558E+001, 5.4480441E+001, 5.4553461E+001, 1.5955143E+000, 1.5955246E+000, 1.5951691E+000
 3.4200033E+002, 4.9841058E+004, 4.9841058E+004, 4.9841057E+004, 5.4485402E+001, 5.4480708E+001, 5.4553101E+001, 1.5955005E+000, 1.5955233E+000, 1.5951709E+000
 3.4263278E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4488551E+001, 5.4481033E+001, 5.4552890E+001, 1.5954852E+000, 1.5955218E+000, 1.5951719E+000
 3.4326524E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4492324E+001, 5.4481454E+001, 5.4552788E+001, 1.5954668E+000, 1.5955197E+000, 1.5951724E+000
 3.4381864E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4496283E+001, 5.4481928E+001, 5.4552716E+001, 1.5954475E+000, 1.5955174E+000, 1.5951728E+000
 3.4445109E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4500624E+001, 5.4482493E+001, 5.4552655E+001, 1.5954264E+000, 1.5955147E+000, 1.5951731E+000
 3.4500449E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4504963E+001, 5.4483155E+001, 5.4552609E+001, 1.5954053E+000, 1.5955115E+000, 1.5951733E+000
 3.4563695E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4509158E+001, 5.4483923E+001, 5.4552586E+001, 1.5953848E+000, 1.5955077E+000, 1.5951734E+000
 3.4626940E+002, 4.9841062E+004, 4.9841062E+004, 4.9841061E+004, 5.4513470E+001, 5.4484856E+001, 5.4552581E+001, 1.5953639E+000, 1.5955032E+000, 1.5951735E+000
 3.4682280E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4517308E+001, 5.4485829E+001, 5.4552578E+001, 1.5953452E+000, 1.5954985E+000, 1.5951735E+000
 3.4745526E+002, 4.9841063E+004, 4.9841063E+004, 4.9841062E+004, 5.4520919E+001, 5.4486865E+001, 5.4552571E+001, 1.5953276E+000, 1.5954934E+000, 1.5951735E+000
 3.4800866E+002, 4.9841063E+004, 4.9841063E+004, 4.9841063E+004, 5.4524393E+001, 5.4487936E+001, 5.4552535E+001, 1.5953107E+000, 1.5954882E+000, 1.5951737E+000
 3.4864111E+002, 4.9841064E+004, 4.9841064E+004, 4.9841063E+004, 5.4527750E+001, 5.4489018E+001, 5.4552432E+001, 1.5952944E+000, 1.5954829E+000, 1.5951742E+000
 3.4927357E+002, 4.9841064E+004, 4.9841064E+004, 4.9841064E+004, 5.4531173E+001, 5.4490141E+001, 5.4552268E+001, 1.5952777E+000, 1.5954775E+000, 1.5951750E+000
 3.4982697E+002, 4.9841065E+004, 4.9841065E+004, 4.9841064E+004, 5.4534197E+001, 5.4491145E+001, 5.4552077E+001, 1.5952630E+000, 1.5954726E+000, 1.5951759E+000
 3.5045942E+002, 4.9841065E+004, 4.9841065E+004, 4.9841065E+004, 5.4536999E+001, 5.4492160E+001, 5.4551854E+001, 1.5952493E+000, 1.5954677E+000, 1.5951770E+000
 3.5101282E+002, 4.9841065E+004, 4.9841065E+004, 4.9841065E+004, 5.4539549E+001, 5.4493201E+001, 5.4551603E+001, 1.5952369E+000, 1.5954626E+000, 1.5951783E+000
 3.5164528E+002, 4.9841066E+004, 4.9841066E+004, 4.9841066E+004, 5.4541814E+001, 5.4494259E+001, 5.4551326E+001, 1.5952259E+000, 1.5954574E+000, 1.5951796E+000
 3.5227773E+002, 4.9841066E+004, 4.9841066E+004, 4.9841066E+004, 5.4543922E+001, 5.4495407E+001, 5.4551008E+001, 1.5952157E+000, 1.5954519E+000, 1.5951812E+000
 3.5283113E+002, 4.9841067E+004, 4.9841067E+004, 4.9841066E+004, 5.4545612E+001, 5.4496518E+001, 5.4550689E+001, 1.5952074E+000, 1.5954464E+000, 1.5951827E+000
 3.5346359E+002, 4.9841067E+004, 4.9841067E+004, 4.9841067E+004, 5.4547029E+001, 5.4497648E+001, 5.4550344E+001, 1.5952005E+000, 1.5954410E+000, 1.5951844E+000
 3.5401698E+002, 4.9841067E+004, 4.9841067E+004, 4.9841067E+004, 5.4548199E+001, 5.4498799E+001, 5.4549978E+001, 1.5951948E+000, 1.5954354E+000, 1.5951862E+000
 3.5464944E+002, 4.9841068E+004, 4.9841067E+004, 4.9841067E+004, 5.4549126E+001, 5.4499998E+001, 5.4549610E+001, 1.5951903E+000, 1.5954295E+000, 1.5951880E+000
 3.5520284E+002, 4.9841068E+004, 4.9841068E+004, 4.9841067E+004, 5.4549846E+001, 5.4501237E+001, 5.4549252E+001, 1.5951868E+000, 1.5954235E+000, 1.5951897E+000
 3.5583529E+002, 4.9841068E+004, 4.9841068E+004, 4.9841068E+004, 5.4550381E+001, 5.4502511E+001, 5.4548905E+001, 1.5951842E+000, 1.5954173E+000, 1.5951914E+000
 3.5646775E+002, 4.9841068E+004, 4.9841068E+004, 4.9841068E+004, 5.4550787E+001, 5.4503905E+001, 5.4548538E+001, 1.5951823E+000, 1.5954105E+000, 1.5951932E+000
 3.5702115E+002, 4.9841068E+004, 4.9841068E+004, 4.9841068E+004, 5.4551042E+001, 5.4505235E+001, 5.4548189E+001, 1.5951810E+000, 1.5954040E+000, 1.5951949E+000
 3.5765360E+002, 4.9841068E+004, 4.9841068E+004, 4.9841068E+004, 5.4551198E+001, 5.4506577E+001, 5.4547830E+001, 1.5951803E+000, 1.5953975E+000, 1.5951967E+000
 3.5820700E+002, 4.9841069E+004, 4.9841068E+004, 4.9841068E+004, 5.4551270E+001, 5.4507928E+001, 5.4547450E+001, 1.5951799E+000, 1.5953909E+000, 1.5951985E+000
 3.5883946E+002, 4.9841069E+004, 4.9841068E+004, 4.9841068E+004, 5.4551256E+001, 5.4509290E+001, 5.4547015E+001, 1.5951800E+000, 1.5953843E+000, 1.5952006E+000
 3.5947191E+002, 4.9841069E+004, 4.9841068E+004, 4.9841068E+004, 5.4551163E+001, 5.4510771E+001, 5.4546492E+001, 1.5951804E+000, 1.5953771E+000, 1.5952032E+000
 3.6002531E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4551021E+001, 5.4512210E+001, 5.4545979E+001, 1.5951811E+000, 1.5953701E+000, 1.5952057E+000
 3.6065777E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4550824E+001, 5.4513702E+001, 5.4545482E+001, 1.5951821E+000, 1.5953628E+000, 1.5952081E+000
 3.6121117E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4550557E+001, 5.4515236E+001, 5.4545004E+001, 1.5951834E+000, 1.5953553E+000, 1.5952104E+000
 3.6184362E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4550208E+001, 5.4516800E+001, 5.4544540E+001, 1.5951851E+000, 1.5953477E+000, 1.5952127E+000
 3.6247608E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4549739E+001, 5.4518527E+001, 5.4544057E+001, 1.5951874E+000, 1.5953393E+000, 1.5952150E+000
 3.6302948E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4549205E+001, 5.4520239E+001, 5.4543622E+001, 1.5951900E+000, 1.5953310E+000, 1.5952171E+000
 3.6366193E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4548577E+001, 5.4522033E+001, 5.4543213E+001, 1.5951930E+000, 1.5953222E+000, 1.5952191E+000
 3.6421533E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4547851E+001, 5.4523902E+001, 5.4542832E+001, 1.5951966E+000, 1.5953131E+000, 1.5952210E+000
 3.6484779E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4546959E+001, 5.4525859E+001, 5.4542482E+001, 1.5952009E+000, 1.5953036E+000, 1.5952227E+000
 3.6540118E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4545882E+001, 5.4527900E+001, 5.4542165E+001, 1.5952061E+000, 1.5952937E+000, 1.5952242E+000
 3.6603364E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4544623E+001, 5.4530022E+001, 5.4541883E+001, 1.5952123E+000, 1.5952834E+000, 1.5952256E+000
 3.6666609E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4543136E+001, 5.4532356E+001, 5.4541619E+001, 1.5952195E+000, 1.5952720E+000, 1.5952269E+000
 3.6721949E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4541674E+001, 5.4534585E+001, 5.4541405E+001, 1.5952266E+000, 1.5952611E+000, 1.5952279E+000
 3.6785195E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4540186E+001, 5.4536836E+001, 5.4541222E+001, 1.5952339E+000, 1.5952502E+000, 1.5952288E+000
 3.6840535E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4538699E+001, 5.4539093E+001, 5.4541064E+001, 1.5952411E+000, 1.5952392E+000, 1.5952296E+000
 3.6903780E+002, 4.9841070E+004, 4.9841069E+004, 4.9841070E+004, 5.4537211E+001, 5.4541346E+001, 5.4540926E+001, 1.5952484E+000, 1.5952282E+000, 1.5952303E+000
 3.6967026E+002, 4.9841070E+004, 4.9841069E+004, 4.9841070E+004, 5.4535572E+001, 5.4543732E+001, 5.4540798E+001, 1.5952563E+000, 1.5952166E+000, 1.5952309E+000
 3.7022366E+002, 4.9841070E+004, 4.9841069E+004, 4.9841070E+004, 5.4533985E+001, 5.4545900E+001, 5.4540692E+001, 1.5952641E+000, 1.5952061E+000, 1.5952314E+000
 3.7085611E+002, 4.9841070E+004, 4.9841070E+004, 4.9841070E+004, 5.4532366E+001, 5.4547947E+001, 5.4540597E+001, 1.5952719E+000, 1.5951961E+000, 1.5952319E+000
 3.7140951E+002, 4.9841070E+004, 4.9841070E+004, 4.9841070E+004, 5.4530847E+001, 5.4549856E+001, 5.4540508E+001, 1.5952793E+000, 1.5951868E+000, 1.5952323E+000
 3.7204197E+002, 4.9841070E+004, 4.9841070E+004, 4.9841070E+004, 5.4529538E+001, 5.4551581E+001, 5.4540422E+001, 1.5952857E+000, 1.5951784E+000, 1.5952327E+000
 3.7267442E+002, 4.9841071E+004, 4.9841070E+004, 4.9841071E+004, 5.4528331E+001, 5.4553223E+001, 5.4540332E+001, 1.5952916E+000, 1.5951704E+000, 1.5952332E+000
 3.7322782E+002, 4.9841071E+004, 4.9841070E+004, 4.9841071E+004, 5.4527272E+001, 5.4554592E+001, 5.4540247E+001, 1.5952968E+000, 1.5951638E+000, 1.5952336E+000
 3.7386028E+002, 4.9841071E+004, 4.9841071E+004, 4.9841071E+004, 5.4526331E+001, 5.4555793E+001, 5.4540152E+001, 1.5953013E+000, 1.5951579E+000, 1.5952341E+000
 3.7441367E+002, 4.9841071E+004, 4.9841071E+004, 4.9841071E+004, 5.4525519E+001, 5.4556831E+001, 5.4540039E+001, 1.5953053E+000, 1.5951529E+000, 1.5952346E+000
 3.7504613E+002, 4.9841072E+004, 4.9841071E+004, 4.9841072E+004, 5.4524820E+001, 5.4557691E+001, 5.4539902E+001, 1.5953087E+000, 1.5951487E+000, 1.5952353E+000
 3.7567859E+002, 4.9841072E+004, 4.9841071E+004, 4.9841072E+004, 5.4524200E+001, 5.4558428E+001, 5.4539733E+001, 1.5953117E+000, 1.5951451E+000, 1.5952361E+000
 3.7623198E+002, 4.9841072E+004, 4.9841072E+004, 4.9841072E+004, 5.4523761E+001, 5.4558963E+001, 5.4539567E+001, 1.5953139E+000, 1.5951425E+000, 1.5952369E+000
 3.7686444E+002, 4.9841072E+004, 4.9841072E+004, 4.9841073E+004, 5.4523512E+001, 5.4559361E+001, 5.4539405E+001, 1.5953151E+000, 1.5951406E+000, 1.5952377E+000
 3.7741784E+002, 4.9841073E+004, 4.9841072E+004, 4.9841073E+004, 5.4523480E+001, 5.4559649E+001, 5.4539246E+001, 1.5953152E+000, 1.5951392E+000, 1.5952385E+000
 3.7805029E+002, 4.9841073E+004, 4.9841073E+004, 4.9841073E+004, 5.4523681E+001, 5.4559844E+001, 5.4539090E+001, 1.5953143E+000, 1.5951382E+000, 1.5952392E+000
 3.7860369E+002, 4.9841073E+004, 4.9841073E+004, 4.9841074E+004, 5.4524096E+001, 5.4559957E+001, 5.4538936E+001, 1.5953122E+000, 1.5951377E+000, 1.5952400E+000
 3.7923615E+002, 4.9841074E+004, 4.9841073E+004, 4.9841074E+004, 5.4524709E+001, 5.4559979E+001, 5.4538784E+001, 1.5953093E+000, 1.5951376E+000, 1.5952407E+000
 3.7986860E+002, 4.9841074E+004, 4.9841074E+004, 4.9841074E+004, 5.4525472E+001, 5.4559905E+001, 5.4538624E+001, 1.5953056E+000, 1.5951379E+000, 1.5952415E+000
 3.8042200E+002, 4.9841075E+004, 4.9841074E+004, 4.9841075E+004, 5.4526244E+001, 5.4559736E+001, 5.4538470E+001, 1.5953018E+000, 1.5951388E+000, 1.5952423E+000
 3.8105446E+002, 4.9841075E+004, 4.9841074E+004, 4.9841075E+004, 5.4527084E+001, 5.4559471E+001, 5.4538310E+001, 1.5952977E+000, 1.5951401E+000, 1.5952431E+000
 3.8160786E+002, 4.9841075E+004, 4.9841075E+004, 4.9841075E+004, 5.4527983E+001, 5.4559120E+001, 5.4538145E+001, 1.5952933E+000, 1.5951418E+000, 1.5952439E+000
 3.8224031E+002, 4.9841076E+004, 4.9841075E+004, 4.9841076E+004, 5.4528940E+001, 5.4558685E+001, 5.4537976E+001, 1.5952887E+000, 1.5951439E+000, 1.5952447E+000
 3.8287277E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4530027E+001, 5.4558145E+001, 5.4537791E+001, 1.5952834E+000, 1.5951465E+000, 1.5952456E+000
 3.8342617E+002, 4.9841076E+004, 4.9841076E+004, 4.9841076E+004, 5.4531093E+001, 5.4557580E+001, 5.4537612E+001, 1.5952782E+000, 1.5951493E+000, 1.5952465E+000
 3.8405862E+002, 4.9841077E+004, 4.9841076E+004, 4.9841077E+004, 5.4532193E+001, 5.4556967E+001, 5.4537428E+001, 1.5952729E+000, 1.5951523E+000, 1.5952474E+000
 3.8461202E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4533311E+001, 5.4556317E+001, 5.4537243E+001, 1.5952674E+000, 1.5951554E+000, 1.5952483E+000
 3.8524448E+002, 4.9841077E+004, 4.9841077E+004, 4.9841077E+004, 5.4534439E+001, 5.4555645E+001, 5.4537069E+001, 1.5952619E+000, 1.5951587E+000, 1.5952491E+000
 3.8587693E+002, 4.9841078E+004, 4.9841077E+004, 4.9841078E+004, 5.4535644E+001, 5.4554937E+001, 5.4536890E+001, 1.5952561E+000, 1.5951622E+000, 1.5952500E+000
 3.8643033E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4536772E+001, 5.4554316E+001, 5.4536711E+001, 1.5952506E+000, 1.5951652E+000, 1.5952509E+000
 3.8706279E+002, 4.9841078E+004, 4.9841078E+004, 4.9841078E+004, 5.4537895E+001, 5.4553757E+001, 5.4536518E+001, 1.5952451E+000, 1.5951679E+000, 1.5952518E+000
 3.8761618E+002, 4.9841079E+004, 4.9841078E+004, 4.9841079E+004, 5.4539013E+001, 5.4553266E+001, 5.4536313E+001, 1.5952397E+000, 1.5951703E+000, 1.5952528E+000
 3.8824864E+002, 4.9841079E+004, 4.9841078E+004, 4.9841079E+004, 5.4540123E+001, 5.4552856E+001, 5.4536095E+001, 1.5952343E+000, 1.5951723E+000, 1.5952539E+000
 3.8880204E+002, 4.9841079E+004, 4.9841079E+004, 4.9841079E+004, 5.4541228E+001, 5.4552526E+001, 5.4535852E+001, 1.5952289E+000, 1.5951739E+000, 1.5952551E+000
 3.8943449E+002, 4.9841080E+004, 4.9841079E+004, 4.9841080E+004, 5.4542326E+001, 5.4552280E+001, 5.4535579E+001, 1.5952236E+000, 1.5951751E+000, 1.5952564E+000
 3.9006695E+002, 4.9841080E+004, 4.9841079E+004, 4.9841080E+004, 5.4543493E+001, 5.4552103E+001, 5.4535260E+001, 1.5952179E+000, 1.5951760E+000, 1.5952580E+000
 3.9062035E+002, 4.9841080E+004, 4.9841080E+004, 4.9841080E+004, 5.4544584E+001, 5.4552019E+001, 5.4534939E+001, 1.5952126E+000, 1.5951764E+000, 1.5952595E+000
 3.9125280E+002, 4.9841080E+004, 4.9841080E+004, 4.9841081E+004, 5.4545677E+001, 5.4552024E+001, 5.4534599E+001, 1.5952073E+000, 1.5951764E+000, 1.5952612E+000
 3.9180620E+002, 4.9841081E+004, 4.9841080E+004, 4.9841081E+004, 5.4546778E+001, 5.4552119E+001, 5.4534240E+001, 1.5952019E+000, 1.5951759E+000, 1.5952629E+000
 3.9243866E+002, 4.9841081E+004, 4.9841081E+004, 4.9841081E+004, 5.4547897E+001, 5.4552308E+001, 5.4533866E+001, 1.5951965E+000, 1.5951750E+000, 1.5952648E+000
 3.9307111E+002, 4.9841081E+004, 4.9841081E+004, 4.9841081E+004, 5.4549113E+001, 5.4552607E+001, 5.4533451E+001, 1.5951905E+000, 1.5951735E+000, 1.5952668E+000
 3.9362451E+002, 4.9841082E+004, 4.9841081E+004, 4.9841082E+004, 5.4550276E+001, 5.4552976E+001, 5.4533051E+001, 1.5951849E+000, 1.5951717E+000, 1.5952687E+000
 3.9425697E+002, 4.9841082E+004, 4.9841081E+004, 4.9841082E+004, 5.4551461E+001, 5.4553436E+001, 5.4532642E+001, 1.5951791E+000, 1.5951695E+000, 1.5952707E+000
 3.9481037E+002, 4.9841082E+004, 4.9841082E+004, 4.9841082E+004, 5.4552665E+001, 5.4553991E+001, 5.4532226E+001, 1.5951733E+000, 1.5951668E+000, 1.5952728E+000
 3.9544282E+002, 4.9841082E+004, 4.9841082E+004, 4.9841082E+004, 5.4553887E+001, 5.4554623E+001, 5.4531805E+001, 1.5951673E+000, 1.5951637E+000, 1.5952748E+000
 3.9607528E+002, 4.9841083E+004, 4.9841082E+004, 4.9841083E+004, 5.4555207E+001, 5.4555350E+001, 5.4531354E+001, 1.5951609E+000, 1.5951602E+000, 1.5952770E+000
 3.9662868E+002, 4.9841083E+004, 4.9841082E+004, 4.9841083E+004, 5.4556457E+001, 5.4556075E+001, 5.4530931E+001, 1.5951548E+000, 1.5951567E+000, 1.5952791E+000
 3.9726113E+002, 4.9841083E+004, 4.9841083E+004, 4.9841083E+004, 5.4557708E+001, 5.4556839E+001, 5.4530512E+001, 1.5951487E+000, 1.5951530E+000, 1.5952811E+000
 3.9781453E+002, 4.9841083E+004, 4.9841083E+004, 4.9841083E+004, 5.4558955E+001, 5.4557635E+001, 5.4530102E+001, 1.5951427E+000, 1.5951491E+000, 1.5952831E+000
 3.9844699E+002, 4.9841083E+004, 4.9841083E+004, 4.9841084E+004, 5.4560195E+001, 5.4558469E+001, 5.4529700E+001, 1.5951366E+000, 1.5951450E+000, 1.5952851E+000
 3.9900038E+002, 4.9841084E+004, 4.9841083E+004, 4.9841084E+004, 5.4561426E+001, 5.4559341E+001, 5.4529307E+001, 1.5951306E+000, 1.5951408E+000, 1.5952870E+000
 3.9963284E+002, 4.9841084E+004, 4.9841084E+004, 4.9841084E+004, 5.4562647E+001, 5.4560244E+001, 5.4528919E+001, 1.5951247E+000, 1.5951364E+000, 1.5952889E+000
 4.0026529E+002, 4.9841084E+004, 4.9841084E+004, 4.9841084E+004, 5.4563935E+001, 5.4561224E+001, 5.4528512E+001, 1.5951184E+000, 1.5951316E+000, 1.5952909E+000
 4.0081869E+002, 4.9841084E+004, 4.9841084E+004, 4.9841084E+004, 5.4565126E+001, 5.4562138E+001, 5.4528136E+001, 1.5951126E+000, 1.5951272E+000, 1.5952927E+000
 4.0145115E+002, 4.9841084E+004, 4.9841084E+004, 4.9841085E+004, 5.4566297E+001, 5.4563028E+001, 5.4527767E+001, 1.5951069E+000, 1.5951228E+000, 1.5952945E+000
 4.0200455E+002, 4.9841084E+004, 4.9841084E+004, 4.9841085E+004, 5.4567445E+001, 5.4563878E+001, 5.4527403E+001, 1.5951013E+000, 1.5951187E+000, 1.5952963E+000
 4.0263700E+002, 4.9841085E+004, 4.9841085E+004, 4.9841085E+004, 5.4568568E+001, 5.4564675E+001, 5.4527045E+001, 1.5950959E+000, 1.5951148E+000, 1.5952980E+000
 4.0326946E+002, 4.9841085E+004, 4.9841085E+004, 4.9841085E+004, 5.4569736E+001, 5.4565458E+001, 5.4526670E+001, 1.5950902E+000, 1.5951110E+000, 1.5952998E+000
 4.0382286E+002, 4.9841085E+004, 4.9841085E+004, 4.9841085E+004, 5.4570800E+001, 5.4566127E+001, 5.4526319E+001, 1.5950850E+000, 1.5951078E+000, 1.5953015E+000
 4.0445531E+002, 4.9841085E+004, 4.9841085E+004, 4.9841085E+004, 5.4571832E+001, 5.4566726E+001, 5.4525970E+001, 1.5950800E+000, 1.5951048E+000, 1.5953032E+000
 4.0500871E+002, 4.9841085E+004, 4.9841085E+004, 4.9841085E+004, 5.4572830E+001, 5.4567258E+001, 5.4525623E+001, 1.5950751E+000, 1.5951023E+000, 1.5953049E+000
 4.0564117E+002, 4.9841085E+004, 4.9841085E+004, 4.9841085E+004, 5.4573794E+001, 5.4567722E+001, 5.4525282E+001, 1.5950704E+000, 1.5951000E+000, 1.5953066E+000
 4.0627362E+002, 4.9841085E+004, 4.9841085E+004, 4.9841086E+004, 5.4574785E+001, 5.4568147E+001, 5.4524927E+001, 1.5950656E+000, 1.5950979E+000, 1.5953083E+000
 4.0682702E+002, 4.9841085E+004, 4.9841086E+004, 4.9841086E+004, 5.4575676E+001, 5.4568487E+001, 5.4524602E+001, 1.5950613E+000, 1.5950963E+000, 1.5953099E+000
 4.0745948E+002, 4.9841085E+004, 4.9841086E+004, 4.9841086E+004, 5.4576527E+001, 5.4568779E+001, 5.4524291E+001, 1.5950571E+000, 1.5950949E+000, 1.5953114E+000
 4.0801288E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4577339E+001, 5.4569023E+001, 5.4523993E+001, 1.5950532E+000, 1.5950937E+000, 1.5953129E+000
 4.0864533E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4578111E+001, 5.4569217E+001, 5.4523710E+001, 1.5950494E+000, 1.5950927E+000, 1.5953143E+000
 4.0927779E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4578893E+001, 5.4569368E+001, 5.4523425E+001, 1.5950456E+000, 1.5950920E+000, 1.5953156E+000
 4.0983118E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4579592E+001, 5.4569460E+001, 5.4523172E+001, 1.5950422E+000, 1.5950915E+000, 1.5953169E+000
 4.1046364E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4580254E+001, 5.4569502E+001, 5.4522935E+001, 1.5950390E+000, 1.5950913E+000, 1.5953180E+000
 4.1101704E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4580879E+001, 5.4569505E+001, 5.4522715E+001, 1.5950360E+000, 1.5950913E+000, 1.5953191E+000
 4.1164949E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4581466E+001, 5.4569477E+001, 5.4522511E+001, 1.5950331E+000, 1.5950915E+000, 1.5953201E+000
 4.1220289E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4582018E+001, 5.4569424E+001, 5.4522323E+001, 1.5950304E+000, 1.5950917E+000, 1.5953210E+000
 4.1283535E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4582536E+001, 5.4569357E+001, 5.4522150E+001, 1.5950279E+000, 1.5950921E+000, 1.5953219E+000
 4.1346780E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4583055E+001, 5.4569280E+001, 5.4521982E+001, 1.5950254E+000, 1.5950924E+000, 1.5953227E+000
 4.1402120E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4583513E+001, 5.4569202E+001, 5.4521833E+001, 1.5950232E+000, 1.5950928E+000, 1.5953234E+000
 4.1465366E+002, 4.9841086E+004, 4.9841086E+004, 4.9841086E+004, 5.4583944E+001, 5.4569113E+001, 5.4521686E+001, 1.5950211E+000, 1.5950932E+000, 1.5953241E+000
