s,Pa,Pa,Pa,C,C,C,kg/m3,kg/m3,kg/m3
 3.3306689E+002, 4.9838852E+004, 4.9838853E+004, 4.9838853E+004, 5.4537425E+001, 5.4508829E+001, 5.4595538E+001, 1.5952239E+000, 1.5953631E+000, 1.5949411E+000
 3.3362029E+002, 4.9838853E+004, 4.9838853E+004, 4.9838853E+004, 5.4539518E+001, 5.4508900E+001, 5.4597391E+001, 1.5952137E+000, 1.5953628E+000, 1.5949321E+000
 3.3425275E+002, 4.9838853E+004, 4.9838853E+004, 4.9838853E+004, 5.4541574E+001, 5.4508975E+001, 5.4599493E+001, 1.5952037E+000, 1.5953624E+000, 1.5949218E+000
 3.3480615E+002, 4.9838853E+004, 4.9838853E+004, 4.9838853E+004, 5.4543574E+001, 5.4509059E+001, 5.4601726E+001, 1.5951940E+000, 1.5953620E+000, 1.5949110E+000
 3.3543860E+002, 4.9838854E+004, 4.9838854E+004, 4.9838854E+004, 5.4545504E+001, 5.4509153E+001, 5.4603909E+001, 1.5951846E+000, 1.5953616E+000, 1.5949003E+000
 3.3607106E+002, 4.9838854E+004, 4.9838854E+004, 4.9838854E+004, 5.4547479E+001, 5.4509259E+001, 5.4606081E+001, 1.5951750E+000, 1.5953611E+000, 1.5948898E+000
 3.3662446E+002, 4.9838854E+004, 4.9838855E+004, 4.9838855E+004, 5.4549245E+001, 5.4509364E+001, 5.4607908E+001, 1.5951664E+000, 1.5953606E+000, 1.5948809E+000
 3.3725691E+002, 4.9838855E+004, 4.9838855E+004, 4.9838855E+004, 5.4550921E+001, 5.4509475E+001, 5.4609492E+001, 1.5951582E+000, 1.5953600E+000, 1.5948732E+000
 3.3781031E+002, 4.9838855E+004, 4.9838855E+004, 4.9838855E+004, 5.4552510E+001, 5.4509587E+001, 5.4610836E+001, 1.5951505E+000, 1.5953595E+000, 1.5948667E+000
 3.3844277E+002, 4.9838856E+004, 4.9838856E+004, 4.9838856E+004, 5.4554015E+001, 5.4509698E+001, 5.4611932E+001, 1.5951432E+000, 1.5953589E+000, 1.5948613E+000
 3.3907522E+002, 4.9838856E+004, 4.9838856E+004, 4.9838856E+004, 5.4555536E+001, 5.4509812E+001, 5.4612852E+001, 1.5951358E+000, 1.5953584E+000, 1.5948569E+000
 3.3962862E+002, 4.9838857E+004, 4.9838857E+004, 4.9838857E+004, 5.4556890E+001, 5.4509914E+001, 5.4613511E+001, 1.5951292E+000, 1.5953579E+000, 1.5948537E+000
 3.4026108E+002, 4.9838857E+004, 4.9838857E+004, 4.9838857E+004, 5.4558175E+001, 5.4510006E+001, 5.4613998E+001, 1.5951230E+000, 1.5953575E+000, 1.5948513E+000
 3.4081447E+002, 4.9838858E+004, 4.9838858E+004, 4.9838858E+004, 5.4559401E+001, 5.4510085E+001, 5.4614347E+001, 1.5951170E+000, 1.5953571E+000, 1.5948496E+000
 3.4144693E+002, 4.9838858E+004, 4.9838858E+004, 4.9838858E+004, 5.4560574E+001, 5.4510151E+001, 5.4614582E+001, 1.5951113E+000, 1.5953568E+000, 1.5948485E+000
 3.4200033E+002, 4.9838859E+004, 4.9838859E+004, 4.9838859E+004, 5.4561704E+001, 5.4510205E+001, 5.4614725E+001, 1.5951058E+000, 1.5953565E+000, 1.5948478E+000
 3.4263278E+002, 4.9838859E+004, 4.9838859E+004, 4.9838859E+004, 5.4562798E+001, 5.4510246E+001, 5.4614780E+001, 1.5951005E+000, 1.5953563E+000, 1.5948475E+000
 3.4326524E+002, 4.9838860E+004, 4.9838860E+004, 4.9838860E+004, 5.4563947E+001, 5.4510267E+001, 5.4614753E+001, 1.5950949E+000, 1.5953562E+000, 1.5948476E+000
 3.4381864E+002, 4.9838860E+004, 4.9838860E+004, 4.9838860E+004, 5.4565008E+001, 5.4510262E+001, 5.4614676E+001, 1.5950897E+000, 1.5953562E+000, 1.5948480E+000
 3.4445109E+002, 4.9838861E+004, 4.9838861E+004, 4.9838861E+004, 5.4566045E+001, 5.4510239E+001, 5.4614591E+001, 1.5950847E+000, 1.5953564E+000, 1.5948484E+000
 3.4500449E+002, 4.9838861E+004, 4.9838862E+004, 4.9838861E+004, 5.4567058E+001, 5.4510195E+001, 5.4614492E+001, 1.5950798E+000, 1.5953566E+000, 1.5948489E+000
 3.4563695E+002, 4.9838862E+004, 4.9838862E+004, 4.9838862E+004, 5.4568064E+001, 5.4510131E+001, 5.4614368E+001, 1.5950749E+000, 1.5953569E+000, 1.5948495E+000
 3.4626940E+002, 4.9838863E+004, 4.9838863E+004, 4.9838862E+004, 5.4569137E+001, 5.4510043E+001, 5.4614161E+001, 1.5950697E+000, 1.5953573E+000, 1.5948506E+000
 3.4682280E+002, 4.9838863E+004, 4.9838863E+004, 4.9838863E+004, 5.4570139E+001, 5.4509945E+001, 5.4613697E+001, 1.5950648E+000, 1.5953578E+000, 1.5948528E+000
 3.4745526E+002, 4.9838864E+004, 4.9838864E+004, 4.9838863E+004, 5.4571133E+001, 5.4509839E+001, 5.4612921E+001, 1.5950600E+000, 1.5953583E+000, 1.5948566E+000
 3.4800866E+002, 4.9838864E+004, 4.9838864E+004, 4.9838864E+004, 5.4572117E+001, 5.4509737E+001, 5.4611912E+001, 1.5950552E+000, 1.5953588E+000, 1.5948615E+000
 3.4864111E+002, 4.9838865E+004, 4.9838865E+004, 4.9838864E+004, 5.4573088E+001, 5.4509645E+001, 5.4610702E+001, 1.5950505E+000, 1.5953593E+000, 1.5948674E+000
 3.4927357E+002, 4.9838865E+004, 4.9838865E+004, 4.9838865E+004, 5.4574107E+001, 5.4509561E+001, 5.4609228E+001, 1.5950455E+000, 1.5953597E+000, 1.5948746E+000
 3.4982697E+002, 4.9838866E+004, 4.9838866E+004, 4.9838865E+004, 5.4575045E+001, 5.4509495E+001, 5.4607837E+001, 1.5950409E+000, 1.5953600E+000, 1.5948814E+000
 3.5045942E+002, 4.9838866E+004, 4.9838866E+004, 4.9838866E+004, 5.4575967E+001, 5.4509445E+001, 5.4606500E+001, 1.5950365E+000, 1.5953603E+000, 1.5948879E+000
 3.5101282E+002, 4.9838867E+004, 4.9838867E+004, 4.9838866E+004, 5.4576878E+001, 5.4509412E+001, 5.4605222E+001, 1.5950320E+000, 1.5953605E+000, 1.5948941E+000
 3.5164528E+002, 4.9838867E+004, 4.9838867E+004, 4.9838867E+004, 5.4577776E+001, 5.4509398E+001, 5.4604018E+001, 1.5950277E+000, 1.5953605E+000, 1.5949000E+000
 3.5227773E+002, 4.9838868E+004, 4.9838868E+004, 4.9838867E+004, 5.4578719E+001, 5.4509405E+001, 5.4602818E+001, 1.5950231E+000, 1.5953605E+000, 1.5949058E+000
 3.5283113E+002, 4.9838869E+004, 4.9838869E+004, 4.9838868E+004, 5.4579586E+001, 5.4509433E+001, 5.4601778E+001, 1.5950189E+000, 1.5953604E+000, 1.5949109E+000
 3.5346359E+002, 4.9838869E+004, 4.9838869E+004, 4.9838868E+004, 5.4580428E+001, 5.4509486E+001, 5.4600917E+001, 1.5950148E+000, 1.5953601E+000, 1.5949151E+000
 3.5401698E+002, 4.9838870E+004, 4.9838870E+004, 4.9838869E+004, 5.4581242E+001, 5.4509574E+001, 5.4600302E+001, 1.5950108E+000, 1.5953597E+000, 1.5949181E+000
 3.5464944E+002, 4.9838871E+004, 4.9838871E+004, 4.9838870E+004, 5.4582026E+001, 5.4509701E+001, 5.4599860E+001, 1.5950070E+000, 1.5953591E+000, 1.5949202E+000
 3.5520284E+002, 4.9838871E+004, 4.9838871E+004, 4.9838871E+004, 5.4582784E+001, 5.4509851E+001, 5.4599610E+001, 1.5950033E+000, 1.5953584E+000, 1.5949215E+000
 3.5583529E+002, 4.9838872E+004, 4.9838872E+004, 4.9838872E+004, 5.4583515E+001, 5.4510009E+001, 5.4599586E+001, 1.5949998E+000, 1.5953576E+000, 1.5949216E+000
 3.5646775E+002, 4.9838873E+004, 4.9838873E+004, 4.9838873E+004, 5.4584268E+001, 5.4510188E+001, 5.4599684E+001, 1.5949961E+000, 1.5953567E+000, 1.5949211E+000
 3.5702115E+002, 4.9838874E+004, 4.9838874E+004, 4.9838874E+004, 5.4584952E+001, 5.4510368E+001, 5.4599758E+001, 1.5949928E+000, 1.5953559E+000, 1.5949208E+000
 3.5765360E+002, 4.9838875E+004, 4.9838875E+004, 4.9838875E+004, 5.4585614E+001, 5.4510562E+001, 5.4599820E+001, 1.5949896E+000, 1.5953549E+000, 1.5949205E+000
 3.5820700E+002, 4.9838876E+004, 4.9838876E+004, 4.9838876E+004, 5.4586255E+001, 5.4510772E+001, 5.4599905E+001, 1.5949865E+000, 1.5953539E+000, 1.5949201E+000
 3.5883946E+002, 4.9838878E+004, 4.9838877E+004, 4.9838877E+004, 5.4586875E+001, 5.4511002E+001, 5.4600068E+001, 1.5949835E+000, 1.5953528E+000, 1.5949193E+000
 3.5947191E+002, 4.9838879E+004, 4.9838879E+004, 4.9838878E+004, 5.4587511E+001, 5.4511274E+001, 5.4600375E+001, 1.5949804E+000, 1.5953515E+000, 1.5949178E+000
 3.6002531E+002, 4.9838880E+004, 4.9838880E+004, 4.9838879E+004, 5.4588081E+001, 5.4511571E+001, 5.4600692E+001, 1.5949776E+000, 1.5953501E+000, 1.5949163E+000
 3.6065777E+002, 4.9838881E+004, 4.9838881E+004, 4.9838880E+004, 5.4588624E+001, 5.4511941E+001, 5.4601060E+001, 1.5949750E+000, 1.5953483E+000, 1.5949145E+000
 3.6121117E+002, 4.9838882E+004, 4.9838882E+004, 4.9838881E+004, 5.4589137E+001, 5.4512373E+001, 5.4601509E+001, 1.5949725E+000, 1.5953462E+000, 1.5949123E+000
 3.6184362E+002, 4.9838883E+004, 4.9838883E+004, 4.9838882E+004, 5.4589612E+001, 5.4512871E+001, 5.4602010E+001, 1.5949702E+000, 1.5953438E+000, 1.5949099E+000
 3.6247608E+002, 4.9838884E+004, 4.9838884E+004, 4.9838883E+004, 5.4590072E+001, 5.4513585E+001, 5.4602487E+001, 1.5949680E+000, 1.5953403E+000, 1.5949076E+000
 3.6302948E+002, 4.9838885E+004, 4.9838884E+004, 4.9838884E+004, 5.4590454E+001, 5.4514488E+001, 5.4602790E+001, 1.5949661E+000, 1.5953359E+000, 1.5949061E+000
 3.6366193E+002, 4.9838886E+004, 4.9838885E+004, 4.9838885E+004, 5.4590781E+001, 5.4515633E+001, 5.4603041E+001, 1.5949646E+000, 1.5953304E+000, 1.5949049E+000
 3.6421533E+002, 4.9838886E+004, 4.9838886E+004, 4.9838886E+004, 5.4591051E+001, 5.4517023E+001, 5.4603356E+001, 1.5949633E+000, 1.5953236E+000, 1.5949034E+000
 3.6484779E+002, 4.9838887E+004, 4.9838887E+004, 4.9838887E+004, 5.4591258E+001, 5.4518698E+001, 5.4603532E+001, 1.5949623E+000, 1.5953155E+000, 1.5949025E+000
 3.6540118E+002, 4.9838888E+004, 4.9838888E+004, 4.9838887E+004, 5.4591406E+001, 5.4520667E+001, 5.4603322E+001, 1.5949615E+000, 1.5953059E+000, 1.5949036E+000
 3.6603364E+002, 4.9838889E+004, 4.9838888E+004, 4.9838888E+004, 5.4591495E+001, 5.4522969E+001, 5.4602569E+001, 1.5949611E+000, 1.5952947E+000, 1.5949072E+000
 3.6666609E+002, 4.9838889E+004, 4.9838889E+004, 4.9838889E+004, 5.4591526E+001, 5.4525804E+001, 5.4601205E+001, 1.5949610E+000, 1.5952809E+000, 1.5949139E+000
 3.6721949E+002, 4.9838890E+004, 4.9838890E+004, 4.9838889E+004, 5.4591494E+001, 5.4528831E+001, 5.4599537E+001, 1.5949611E+000, 1.5952661E+000, 1.5949220E+000
 3.6785195E+002, 4.9838891E+004, 4.9838890E+004, 4.9838890E+004, 5.4591397E+001, 5.4532228E+001, 5.4597668E+001, 1.5949616E+000, 1.5952496E+000, 1.5949311E+000
 3.6840535E+002, 4.9838891E+004, 4.9838891E+004, 4.9838891E+004, 5.4591236E+001, 5.4535952E+001, 5.4595601E+001, 1.5949624E+000, 1.5952315E+000, 1.5949412E+000
 3.6903780E+002, 4.9838892E+004, 4.9838892E+004, 4.9838891E+004, 5.4591003E+001, 5.4540029E+001, 5.4593262E+001, 1.5949636E+000, 1.5952117E+000, 1.5949526E+000
 3.6967026E+002, 4.9838893E+004, 4.9838892E+004, 4.9838892E+004, 5.4590665E+001, 5.4544693E+001, 5.4590321E+001, 1.5949652E+000, 1.5951890E+000, 1.5949669E+000
 3.7022366E+002, 4.9838893E+004, 4.9838893E+004, 4.9838892E+004, 5.4590259E+001, 5.4549146E+001, 5.4587082E+001, 1.5949672E+000, 1.5951673E+000, 1.5949826E+000
 3.7085611E+002, 4.9838894E+004, 4.9838893E+004, 4.9838893E+004, 5.4589764E+001, 5.4553570E+001, 5.4583429E+001, 1.5949696E+000, 1.5951458E+000, 1.5950004E+000
 3.7140951E+002, 4.9838894E+004, 4.9838894E+004, 4.9838894E+004, 5.4589188E+001, 5.4557915E+001, 5.4579540E+001, 1.5949724E+000, 1.5951246E+000, 1.5950194E+000
 3.7204197E+002, 4.9838895E+004, 4.9838894E+004, 4.9838894E+004, 5.4588537E+001, 5.4562141E+001, 5.4575669E+001, 1.5949756E+000, 1.5951041E+000, 1.5950382E+000
 3.7267442E+002, 4.9838895E+004, 4.9838895E+004, 4.9838895E+004, 5.4587774E+001, 5.4566494E+001, 5.4571733E+001, 1.5949793E+000, 1.5950829E+000, 1.5950574E+000
 3.7322782E+002, 4.9838896E+004, 4.9838895E+004, 4.9838895E+004, 5.4586997E+001, 5.4570397E+001, 5.4568438E+001, 1.5949831E+000, 1.5950639E+000, 1.5950734E+000
 3.7386028E+002, 4.9838896E+004, 4.9838896E+004, 4.9838896E+004, 5.4586159E+001, 5.4574163E+001, 5.4565649E+001, 1.5949872E+000, 1.5950456E+000, 1.5950870E+000
 3.7441367E+002, 4.9838897E+004, 4.9838896E+004, 4.9838896E+004, 5.4585265E+001, 5.4577790E+001, 5.4563304E+001, 1.5949915E+000, 1.5950279E+000, 1.5950984E+000
 3.7504613E+002, 4.9838897E+004, 4.9838897E+004, 4.9838896E+004, 5.4584316E+001, 5.4581236E+001, 5.4561396E+001, 1.5949961E+000, 1.5950111E+000, 1.5951077E+000
 3.7567859E+002, 4.9838897E+004, 4.9838897E+004, 4.9838897E+004, 5.4583249E+001, 5.4584657E+001, 5.4559782E+001, 1.5950013E+000, 1.5949945E+000, 1.5951156E+000
 3.7623198E+002, 4.9838898E+004, 4.9838897E+004, 4.9838897E+004, 5.4582202E+001, 5.4587593E+001, 5.4558628E+001, 1.5950064E+000, 1.5949802E+000, 1.5951212E+000
 3.7686444E+002, 4.9838898E+004, 4.9838898E+004, 4.9838897E+004, 5.4581114E+001, 5.4590272E+001, 5.4557796E+001, 1.5950117E+000, 1.5949672E+000, 1.5951252E+000
 3.7741784E+002, 4.9838898E+004, 4.9838898E+004, 4.9838898E+004, 5.4579987E+001, 5.4592723E+001, 5.4557234E+001, 1.5950172E+000, 1.5949552E+000, 1.5951280E+000
 3.7805029E+002, 4.9838898E+004, 4.9838898E+004, 4.9838898E+004, 5.4578824E+001, 5.4594940E+001, 5.4556891E+001, 1.5950229E+000, 1.5949445E+000, 1.5951296E+000
 3.7860369E+002, 4.9838899E+004, 4.9838898E+004, 4.9838898E+004, 5.4577627E+001, 5.4596947E+001, 5.4556637E+001, 1.5950287E+000, 1.5949347E+000, 1.5951309E+000
 3.7923615E+002, 4.9838899E+004, 4.9838899E+004, 4.9838898E+004, 5.4576417E+001, 5.4598750E+001, 5.4556436E+001, 1.5950346E+000, 1.5949259E+000, 1.5951319E+000
 3.7986860E+002, 4.9838899E+004, 4.9838899E+004, 4.9838899E+004, 5.4575167E+001, 5.4600473E+001, 5.4556271E+001, 1.5950407E+000, 1.5949175E+000, 1.5951327E+000
 3.8042200E+002, 4.9838899E+004, 4.9838899E+004, 4.9838899E+004, 5.4574036E+001, 5.4601916E+001, 5.4556184E+001, 1.5950462E+000, 1.5949105E+000, 1.5951331E+000
 3.8105446E+002, 4.9838899E+004, 4.9838899E+004, 4.9838899E+004, 5.4572939E+001, 5.4603201E+001, 5.4556329E+001, 1.5950515E+000, 1.5949043E+000, 1.5951324E+000
 3.8160786E+002, 4.9838899E+004, 4.9838899E+004, 4.9838899E+004, 5.4571839E+001, 5.4604344E+001, 5.4556658E+001, 1.5950569E+000, 1.5948987E+000, 1.5951308E+000
 3.8224031E+002, 4.9838900E+004, 4.9838899E+004, 4.9838899E+004, 5.4570739E+001, 5.4605346E+001, 5.4557168E+001, 1.5950623E+000, 1.5948938E+000, 1.5951283E+000
 3.8287277E+002, 4.9838900E+004, 4.9838900E+004, 4.9838899E+004, 5.4569614E+001, 5.4606266E+001, 5.4557911E+001, 1.5950677E+000, 1.5948894E+000, 1.5951247E+000
 3.8342617E+002, 4.9838900E+004, 4.9838900E+004, 4.9838900E+004, 5.4568623E+001, 5.4606991E+001, 5.4558776E+001, 1.5950726E+000, 1.5948858E+000, 1.5951205E+000
 3.8405862E+002, 4.9838900E+004, 4.9838900E+004, 4.9838900E+004, 5.4567689E+001, 5.4607587E+001, 5.4559781E+001, 1.5950771E+000, 1.5948829E+000, 1.5951156E+000
 3.8461202E+002, 4.9838900E+004, 4.9838900E+004, 4.9838900E+004, 5.4566811E+001, 5.4608072E+001, 5.4560828E+001, 1.5950814E+000, 1.5948806E+000, 1.5951105E+000
 3.8524448E+002, 4.9838900E+004, 4.9838900E+004, 4.9838900E+004, 5.4566004E+001, 5.4608451E+001, 5.4561877E+001, 1.5950853E+000, 1.5948787E+000, 1.5951054E+000
 3.8587693E+002, 4.9838900E+004, 4.9838900E+004, 4.9838900E+004, 5.4565220E+001, 5.4608748E+001, 5.4563029E+001, 1.5950891E+000, 1.5948773E+000, 1.5950998E+000
 3.8643033E+002, 4.9838900E+004, 4.9838900E+004, 4.9838900E+004, 5.4564558E+001, 5.4608930E+001, 5.4564110E+001, 1.5950923E+000, 1.5948764E+000, 1.5950945E+000
 3.8706279E+002, 4.9838900E+004, 4.9838900E+004, 4.9838900E+004, 5.4563973E+001, 5.4609013E+001, 5.4565155E+001, 1.5950952E+000, 1.5948760E+000, 1.5950894E+000
 3.8761618E+002, 4.9838900E+004, 4.9838900E+004, 4.9838900E+004, 5.4563472E+001, 5.4608987E+001, 5.4566149E+001, 1.5950976E+000, 1.5948761E+000, 1.5950846E+000
 3.8824864E+002, 4.9838900E+004, 4.9838900E+004, 4.9838900E+004, 5.4563080E+001, 5.4608844E+001, 5.4567089E+001, 1.5950995E+000, 1.5948768E+000, 1.5950800E+000
 3.8880204E+002, 4.9838901E+004, 4.9838901E+004, 4.9838900E+004, 5.4562791E+001, 5.4608598E+001, 5.4567977E+001, 1.5951009E+000, 1.5948780E+000, 1.5950757E+000
 3.8943449E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4562601E+001, 5.4608260E+001, 5.4568819E+001, 1.5951019E+000, 1.5948797E+000, 1.5950716E+000
 3.9006695E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4562493E+001, 5.4607829E+001, 5.4569670E+001, 1.5951024E+000, 1.5948818E+000, 1.5950675E+000
 3.9062035E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4562477E+001, 5.4607378E+001, 5.4570396E+001, 1.5951025E+000, 1.5948840E+000, 1.5950639E+000
 3.9125280E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4562554E+001, 5.4606888E+001, 5.4570970E+001, 1.5951021E+000, 1.5948863E+000, 1.5950611E+000
 3.9180620E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4562710E+001, 5.4606367E+001, 5.4571384E+001, 1.5951013E+000, 1.5948889E+000, 1.5950591E+000
 3.9243866E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4562929E+001, 5.4605823E+001, 5.4571664E+001, 1.5951003E+000, 1.5948915E+000, 1.5950578E+000
 3.9307111E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4563214E+001, 5.4605225E+001, 5.4571849E+001, 1.5950989E+000, 1.5948944E+000, 1.5950569E+000
 3.9362451E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4563525E+001, 5.4604652E+001, 5.4571930E+001, 1.5950974E+000, 1.5948972E+000, 1.5950565E+000
 3.9425697E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4563878E+001, 5.4604076E+001, 5.4571910E+001, 1.5950957E+000, 1.5949000E+000, 1.5950566E+000
 3.9481037E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4564264E+001, 5.4603504E+001, 5.4571804E+001, 1.5950938E+000, 1.5949028E+000, 1.5950571E+000
 3.9544282E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4564678E+001, 5.4602934E+001, 5.4571631E+001, 1.5950918E+000, 1.5949056E+000, 1.5950579E+000
 3.9607528E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4565141E+001, 5.4602324E+001, 5.4571330E+001, 1.5950895E+000, 1.5949086E+000, 1.5950594E+000
 3.9662868E+002, 4.9838901E+004, 4.9838901E+004, 4.9838901E+004, 5.4565587E+001, 5.4601745E+001, 5.4570860E+001, 1.5950873E+000, 1.5949114E+000, 1.5950617E+000
 3.9726113E+002, 4.9838901E+004, 4.9838902E+004, 4.9838901E+004, 5.4566035E+001, 5.4601155E+001, 5.4570101E+001, 1.5950852E+000, 1.5949142E+000, 1.5950654E+000
 3.9781453E+002, 4.9838901E+004, 4.9838902E+004, 4.9838902E+004, 5.4566474E+001, 5.4600552E+001, 5.4569065E+001, 1.5950830E+000, 1.5949172E+000, 1.5950704E+000
 3.9844699E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4566900E+001, 5.4599937E+001, 5.4567881E+001, 1.5950810E+000, 1.5949202E+000, 1.5950762E+000
 3.9900038E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4567305E+001, 5.4599310E+001, 5.4566583E+001, 1.5950790E+000, 1.5949232E+000, 1.5950825E+000
 3.9963284E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4567683E+001, 5.4598674E+001, 5.4565240E+001, 1.5950771E+000, 1.5949263E+000, 1.5950890E+000
 4.0026529E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4568056E+001, 5.4597987E+001, 5.4563893E+001, 1.5950753E+000, 1.5949297E+000, 1.5950956E+000
 4.0081869E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4568380E+001, 5.4597337E+001, 5.4562772E+001, 1.5950738E+000, 1.5949328E+000, 1.5951011E+000
 4.0145115E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4568683E+001, 5.4596683E+001, 5.4561816E+001, 1.5950723E+000, 1.5949360E+000, 1.5951057E+000
 4.0200455E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4568975E+001, 5.4596026E+001, 5.4561069E+001, 1.5950709E+000, 1.5949392E+000, 1.5951093E+000
 4.0263700E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4569268E+001, 5.4595367E+001, 5.4560457E+001, 1.5950694E+000, 1.5949424E+000, 1.5951123E+000
 4.0326946E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4569586E+001, 5.4594663E+001, 5.4559941E+001, 1.5950679E+000, 1.5949458E+000, 1.5951148E+000
 4.0382286E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4569891E+001, 5.4594002E+001, 5.4559500E+001, 1.5950664E+000, 1.5949491E+000, 1.5951170E+000
 4.0445531E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4570211E+001, 5.4593339E+001, 5.4559028E+001, 1.5950648E+000, 1.5949523E+000, 1.5951193E+000
 4.0500871E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4570562E+001, 5.4592673E+001, 5.4558526E+001, 1.5950631E+000, 1.5949555E+000, 1.5951217E+000
 4.0564117E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4570946E+001, 5.4592005E+001, 5.4557995E+001, 1.5950613E+000, 1.5949588E+000, 1.5951243E+000
 4.0627362E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4571390E+001, 5.4591289E+001, 5.4557393E+001, 1.5950591E+000, 1.5949623E+000, 1.5951272E+000
 4.0682702E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4571839E+001, 5.4590614E+001, 5.4556790E+001, 1.5950569E+000, 1.5949656E+000, 1.5951302E+000
 4.0745948E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4572317E+001, 5.4589934E+001, 5.4556145E+001, 1.5950546E+000, 1.5949689E+000, 1.5951333E+000
 4.0801288E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4572821E+001, 5.4589249E+001, 5.4555457E+001, 1.5950521E+000, 1.5949722E+000, 1.5951367E+000
 4.0864533E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4573349E+001, 5.4588560E+001, 5.4554723E+001, 1.5950496E+000, 1.5949755E+000, 1.5951402E+000
 4.0927779E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4573934E+001, 5.4587820E+001, 5.4553891E+001, 1.5950467E+000, 1.5949792E+000, 1.5951443E+000
 4.0983118E+002, 4.9838902E+004, 4.9838902E+004, 4.9838902E+004, 5.4574500E+001, 5.4587120E+001, 5.4553064E+001, 1.5950440E+000, 1.5949826E+000, 1.5951483E+000
 4.1046364E+002, 4.9838902E+004, 4.9838903E+004, 4.9838902E+004, 5.4575079E+001, 5.4586415E+001, 5.4552183E+001, 1.5950412E+000, 1.5949860E+000, 1.5951526E+000
 4.1101704E+002, 4.9838902E+004, 4.9838903E+004, 4.9838903E+004, 5.4575667E+001, 5.4585705E+001, 5.4551281E+001, 1.5950383E+000, 1.5949894E+000, 1.5951570E+000
 4.1164949E+002, 4.9838902E+004, 4.9838903E+004, 4.9838903E+004, 5.4576266E+001, 5.4584993E+001, 5.4550379E+001, 1.5950354E+000, 1.5949929E+000, 1.5951614E+000
 4.1220289E+002, 4.9838902E+004, 4.9838903E+004, 4.9838903E+004, 5.4576872E+001, 5.4584282E+001, 5.4549477E+001, 1.5950324E+000, 1.5949964E+000, 1.5951658E+000
 4.1283535E+002, 4.9838902E+004, 4.9838903E+004, 4.9838903E+004, 5.4577472E+001, 5.4583574E+001, 5.4548567E+001, 1.5950295E+000, 1.5949998E+000, 1.5951702E+000
 4.1346780E+002, 4.9838902E+004, 4.9838903E+004, 4.9838903E+004, 5.4578095E+001, 5.4582825E+001, 5.4547581E+001, 1.5950265E+000, 1.5950035E+000, 1.5951750E+000
 4.1402120E+002, 4.9838902E+004, 4.9838903E+004, 4.9838903E+004, 5.4578659E+001, 5.4582125E+001, 5.4546651E+001, 1.5950237E+000, 1.5950069E+000, 1.5951795E+000
 4.1465366E+002, 4.9838902E+004, 4.9838903E+004, 4.9838903E+004, 5.4579207E+001, 5.4581430E+001, 5.4545727E+001, 1.5950211E+000, 1.5950102E+000, 1.5951840E+000
 4.1520706E+002, 4.9838902E+004, 4.9838903E+004, 4.9838903E+004, 5.4579740E+001, 5.4580745E+001, 5.4544813E+001, 1.5950185E+000, 1.5950136E+000, 1.5951885E+000
 4.1583951E+002, 4.9838902E+004, 4.9838903E+004, 4.9838903E+004, 5.4580258E+001, 5.4580083E+001, 5.4543909E+001, 1.5950160E+000, 1.5950168E+000, 1.5951929E+000
