Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
     17,      2,    211,      1,     13,     16,     13,  0.92126851E-04,      2,      4,     13,     13,  0.48661172E-03
     17,      3,    212,      1,     13,     16,     13,  0.49541944E-04,      2,      4,     13,     13,  0.48661172E-03
     17,      4,    213,      1,     13,     16,     13,  0.25768111E-04,      2,      4,     13,     13,  0.48661172E-03
     17,      5,    214,      1,     13,     16,     13,  0.13079311E-04,      2,      4,     13,     13,  0.48661172E-03
     17,      6,    215,      1,     13,     16,     13,  0.65520987E-05,      2,      4,     13,     13,  0.48661172E-03
     18,      1,    216,      5,     16,     13,      4,  0.22606116E-03,      6,      3,      3,      3,  0.87553009E-05
     18,      2,    217,      2,      4,     13,     16,  0.87318876E-04,      6,      3,      3,      3,  0.87553009E-05
     18,      3,    218,      6,      4,     13,      1,  0.38678972E-04,      6,      3,      3,      3,  0.87553009E-05
     18,      4,    219,      6,      4,     13,      1,  0.18122430E-04,      6,      3,      3,      3,  0.87553009E-05
     18,      5,    220,      6,      4,     13,      1,  0.86994586E-05,      6,      3,      3,      3,  0.87553009E-05
     18,      1,    221,      5,     16,     13,      4,  0.11439211E-03,      5,     13,     13,      4,  0.50527754E-03
     18,      2,    222,      2,      4,     13,     16,  0.44870649E-04,      5,     13,     13,      4,  0.50527754E-03
     18,      3,    223,      6,      4,     13,      1,  0.19900717E-04,      5,     13,     13,      4,  0.50527754E-03
     18,      4,    224,      6,      4,     13,      1,  0.93128261E-05,      5,     13,     13,      4,  0.50527754E-03
     19,      1,    225,      6,      4,     13,      1,  0.20929183E-03,      6,      1,      2,      4,  0.26907419E-04
     19,      2,    226,      1,     14,     15,     13,  0.86688749E-04,      6,      1,      2,      4,  0.26907419E-04
     19,      3,    227,      1,     13,     16,     13,  0.45622870E-04,      6,      1,      2,      4,  0.26907419E-04
     19,      4,    228,      1,     13,     16,     13,  0.23594895E-04,      6,      1,      2,      4,  0.26907419E-04
     19,      5,    229,      1,     13,     16,     13,  0.11957247E-04,      6,      1,      2,      4,  0.26907419E-04
     19,      6,    230,      1,     13,     16,     13,  0.59894694E-05,      6,      1,      2,      4,  0.26907419E-04
     19,      1,    231,      2,      4,     13,     16,  0.11756438E-03,      5,     13,     13,      4,  0.47102881E-03
     19,      2,    232,      2,      4,     13,     16,  0.47021889E-04,      5,     13,     13,      4,  0.47102881E-03
     19,      3,    233,      1,     13,     16,     13,  0.24650192E-04,      5,     13,     13,      4,  0.47102881E-03
     19,      4,    234,      1,     13,     16,     13,  0.12741893E-04,      5,     13,     13,      4,  0.47102881E-03
     19,      5,    235,      1,     13,     16,     13,  0.64571933E-05,      5,     13,     13,      4,  0.47102881E-03
     20,      1,    236,      2,      4,     13,     16,  0.26710219E-03,      6,      3,      3,      3,  0.97037958E-05
     20,      2,    237,      6,      4,     13,      1,  0.10480876E-03,      6,      3,      3,      3,  0.97037958E-05
     20,      3,    238,      6,      4,     13,      1,  0.46176713E-04,      6,      3,      3,      3,  0.97037958E-05
     20,      4,    239,      6,      4,     13,      1,  0.21482489E-04,      6,      3,      3,      3,  0.97037958E-05
     20,      5,    240,      6,      4,     13,      1,  0.10262930E-04,      6,      3,      3,      3,  0.97037958E-05
     20,      6,    241,      6,      4,     13,      1,  0.49483954E-05,      6,      3,      3,      3,  0.97037958E-05
     20,      1,    242,      2,      4,     13,     16,  0.13596737E-03,      5,     13,     13,      4,  0.54298413E-03
     20,      2,    243,      6,      4,     13,      1,  0.53494037E-04,      5,     13,     13,      4,  0.54298413E-03
     20,      3,    244,      6,      4,     13,      1,  0.23552047E-04,      5,     13,     13,      4,  0.54298413E-03
     20,      4,    245,      6,      4,     13,      1,  0.10935323E-04,      5,     13,     13,      4,  0.54298413E-03
     20,      5,    246,      6,      4,     13,      1,  0.52151224E-05,      5,     13,     13,      4,  0.54298413E-03
     21,      1,    247,      5,     16,     13,      4,  0.33369385E-03,      5,      1,     13,      4,  0.40196404E-04
     21,      2,    248,      5,     16,     13,      4,  0.14108535E-03,      5,      1,     13,      4,  0.40196404E-04
     21,      3,    249,      5,     16,     13,      4,  0.64964621E-04,      5,      1,     13,      4,  0.40196404E-04
     21,      4,    250,      5,     16,     13,      4,  0.31010941E-04,      5,      1,     13,      4,  0.40196404E-04
     21,      5,    251,      5,     16,     13,      4,  0.15009823E-04,      5,      1,     13,      4,  0.40196404E-04
     21,      6,    252,      5,     16,     13,      4,  0.73029527E-05,      5,      1,     13,      4,  0.40196404E-04
     21,      1,    253,      5,     16,     13,      4,  0.16905633E-03,      5,     13,     13,      4,  0.64056121E-03
     21,      2,    254,      5,     16,     13,      4,  0.71724557E-04,      5,     13,     13,      4,  0.64056121E-03
     21,      3,    255,      5,     16,     13,      4,  0.33089561E-04,      5,     13,     13,      4,  0.64056121E-03
     21,      4,    256,      5,     16,     13,      4,  0.15811586E-04,      5,     13,     13,      4,  0.64056121E-03
     21,      5,    257,      5,     16,     13,      4,  0.76578204E-05,      5,     13,     13,      4,  0.64056121E-03
     22,      1,    258,      6,      4,     13,      1,  0.23562963E-03,      6,      4,      2,      4,  0.44288120E-04
     22,      2,    259,      1,     13,     16,     13,  0.10883924E-03,      6,      4,      2,      4,  0.44288120E-04
