s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 4.7771868E-001, 8.5162901E-002, 0.0000000E+000, 7.1372172E-002,-1.4083506E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8088198E-001, 8.1723608E-002, 0.0000000E+000, 7.1205716E-002,-1.4466433E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8404529E-001, 7.8279346E-002, 0.0000000E+000, 7.1055812E-002,-1.4457314E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.8752492E-001, 7.4433069E-002, 0.0000000E+000, 7.0847813E-002,-1.4885167E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.9100456E-001, 7.0586038E-002, 0.0000000E+000, 7.0653632E-002,-1.4904906E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.9448419E-001, 6.6722172E-002, 0.0000000E+000, 7.0448734E-002,-1.5094074E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.9760287E-001, 6.3230209E-002, 0.0000000E+000, 7.0234403E-002,-1.5451517E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0072154E-001, 5.9677656E-002, 0.0000000E+000, 7.0066181E-002,-1.5502122E-001, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0384022E-001, 5.5816168E-002, 0.0000000E+000, 6.9982981E-002,-1.6177449E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0695890E-001, 5.2025499E-002, 0.0000000E+000, 6.9909379E-002,-1.6016178E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.1007757E-001, 4.8264977E-002, 0.0000000E+000, 6.9829989E-002,-1.6073035E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
