Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
    113,      1,    248,      1,     13,      2,     17,  0.55511151E-16,      5,     13,     13,      2,  0.34069907E+04
    114,      1,    249,      1,     12,      4,     17,  0.55511151E-16,      5,     13,     13,      2,  0.31317878E+04
    114,      1,    250,      1,     17,      6,     12,  0.55511151E-16,      5,     13,     13,      2,  0.34071857E+04
    115,      1,    251,      1,      5,     17,     12,  0.55511151E-16,      5,     13,     13,      2,  0.31104552E+04
    115,      1,    252,      2,      5,      8,     17,  0.11102230E-15,      5,     13,     13,      2,  0.33808723E+04
    116,      1,    253,      1,     17,      4,     13,  0.55511151E-16,      5,     13,     13,      2,  0.28672996E+04
    116,      1,    254,      1,     17,      4,     13,  0.55511151E-16,      5,     13,     13,      2,  0.31167319E+04
    117,      1,    255,      1,     17,      5,     12,  0.55511151E-16,      5,     13,     13,      2,  0.26852232E+04
    117,      1,    256,      1,     12,      4,     17,  0.11102230E-15,      5,     13,     13,      2,  0.29211604E+04
    118,      1,    257,      2,      6,      9,     17,  0.55511151E-16,      5,     13,     13,      2,  0.26619702E+04
