Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
    104,      1,    230,      1,     16,     17,     12,  0.10045541E-03,      5,     13,     13,      2,  0.30882845E+04
    105,      1,    231,      1,     16,     17,     12,  0.19907530E-03,      5,     13,     13,      2,  0.30287610E+04
    105,      1,    232,      1,     16,     17,     12,  0.10247875E-03,      5,     13,     13,      2,  0.31500407E+04
    106,      1,    233,      1,     16,     17,     12,  0.20227073E-03,      5,     13,     13,      2,  0.30699846E+04
    106,      1,    234,      1,      1,     17,      1,  0.10415721E-03,      5,     13,     13,      2,  0.31853965E+04
    107,      1,    235,      1,     16,     17,     12,  0.20711615E-03,      5,     13,     13,      2,  0.31414999E+04
    107,      1,    236,      3,      1,      0,      1,  0.10676099E-03,      5,     13,     13,      2,  0.32512020E+04
    108,      1,    237,      1,      1,     17,      1,  0.21149400E-03,      5,     13,     13,      2,  0.31867966E+04
    108,      1,    238,      1,      1,     17,      1,  0.10910202E-03,      5,     13,     13,      2,  0.32894177E+04
    109,      1,    239,      1,      1,     17,      1,  0.21612438E-03,      5,     13,     13,      2,  0.32232387E+04
    109,      1,    240,      1,      1,     17,      1,  0.11148510E-03,      5,     13,     13,      2,  0.33180940E+04
    110,      1,    241,      1,      1,     17,      1,  0.22084070E-03,      5,     13,     13,      2,  0.32502958E+04
    110,      1,    242,      1,      1,     17,      1,  0.11390841E-03,      5,     13,     13,      2,  0.33368731E+04
    111,      1,    243,      1,      1,     17,      1,  0.22501520E-03,      5,     13,     13,      2,  0.32486358E+04
    111,      1,    244,      3,      1,      0,      1,  0.11604255E-03,      5,     13,     13,      2,  0.33261117E+04
    112,      1,    245,      1,      1,     17,      1,  0.23047024E-03,      5,     13,     13,      2,  0.32741714E+04
    112,      1,    246,      3,      1,      0,      1,  0.11883557E-03,      5,     13,     13,      2,  0.33434517E+04
    113,      1,    247,      3,      1,      0,      1,  0.23537884E-03,      5,     13,     13,      2,  0.32711738E+04
