s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.3063857E-001, 5.4482188E-002, 1.3877788E-017, 1.0000000E+000, 5.8093831E+002, 1.3000000E+002, 8.5210092E-009, 7.9786007E-001
 2.3196326E-001, 5.4443052E-002, 1.3877788E-017, 1.0000000E+000, 5.8384523E+002, 1.3000000E+002, 8.6201737E-009, 7.9785503E-001
 2.3328794E-001, 5.4403726E-002, 1.3877788E-017, 1.0000000E+000, 5.8624947E+002, 1.3000000E+002, 8.7197715E-009, 7.9785006E-001
 2.3461263E-001, 5.4364208E-002, 1.3877788E-017, 1.0000000E+000, 5.8915675E+002, 1.3000000E+002, 8.8198033E-009, 7.9784514E-001
 2.3593731E-001, 5.4324501E-002, 1.3877788E-017, 1.0000000E+000, 5.9211800E+002, 1.3000000E+002, 8.9202699E-009, 7.9784028E-001
 2.3726200E-001, 5.4284605E-002, 1.3877788E-017, 1.0000000E+000, 5.9446974E+002, 1.3000000E+002, 9.0211719E-009, 7.9783548E-001
 2.3858668E-001, 5.4244519E-002, 1.3877788E-017, 1.0000000E+000, 5.9742848E+002, 1.3000000E+002, 9.1225097E-009, 7.9783073E-001
 2.3991137E-001, 5.4204245E-002, 1.3877788E-017, 1.0000000E+000, 6.0037697E+002, 1.3000000E+002, 9.2242837E-009, 7.9782603E-001
 2.4110147E-001, 5.4219588E-002, 1.3877788E-017, 1.0000000E+000, 6.0389241E+002, 1.3000000E+002, 9.3624321E-009, 7.9781390E-001
 2.4229157E-001, 5.4133980E-002, 1.3877788E-017, 1.0000000E+000, 6.0684846E+002, 1.3000000E+002, 9.4600601E-009, 7.9780767E-001
 2.4348167E-001, 5.4096808E-002, 1.3877788E-017, 1.0000000E+000, 6.0981087E+002, 1.3000000E+002, 9.5596791E-009, 7.9780233E-001
 2.4467177E-001, 5.4059475E-002, 1.3877788E-017, 1.0000000E+000, 6.1216103E+002, 1.3000000E+002, 9.6596359E-009, 7.9779710E-001
 2.4586187E-001, 5.4021993E-002, 1.3877788E-017, 1.0000000E+000, 6.1511726E+002, 1.3000000E+002, 9.7598954E-009, 7.9779195E-001
 2.4705197E-001, 5.3984363E-002, 1.3877788E-017, 1.0000000E+000, 6.1747023E+002, 1.3000000E+002, 9.8604565E-009, 7.9778687E-001
 2.4824207E-001, 5.3946587E-002, 1.3877788E-017, 1.0000000E+000, 6.2046577E+002, 1.3000000E+002, 9.9613192E-009, 7.9778187E-001
 2.4943217E-001, 5.3908664E-002, 1.3877788E-017, 1.0000000E+000, 6.2337404E+002, 1.3100000E+002, 6.7635303E-009, 7.9673416E-001
 2.5062227E-001, 5.3870595E-002, 1.3877788E-017, 1.0000000E+000, 6.2578108E+002, 1.3100000E+002, 6.8374006E-009, 7.9673439E-001
 2.5181237E-001, 5.3832380E-002, 1.3877788E-017, 1.0000000E+000, 6.2868001E+002, 1.3100000E+002, 6.9114840E-009, 7.9673458E-001
 2.5300248E-001, 5.3794021E-002, 2.7755576E-017, 1.0000000E+000, 6.3108559E+002, 1.3100000E+002, 6.9857796E-009, 7.9673475E-001
 2.5419258E-001, 5.3755516E-002, 2.7755576E-017, 1.0000000E+000, 6.3399440E+002, 1.3100000E+002, 7.0602883E-009, 7.9673489E-001
 2.5538268E-001, 5.3716867E-002, 1.3877788E-017, 1.0000000E+000, 6.3698494E+002, 1.3100000E+002, 7.1350095E-009, 7.9673499E-001
 2.5657278E-001, 5.3678074E-002, 2.7755576E-017, 1.0000000E+000, 6.3934267E+002, 1.3100000E+002, 7.2099433E-009, 7.9673507E-001
 2.5776288E-001, 5.3639138E-002, 1.3877788E-017, 1.0000000E+000, 6.4235567E+002, 1.3100000E+002, 7.2850894E-009, 7.9673512E-001
 2.5895298E-001, 5.3600058E-002, 2.7755576E-017, 1.0000000E+000, 6.4471071E+002, 1.3100000E+002, 7.3604484E-009, 7.9673513E-001
 2.6014308E-001, 5.3560837E-002, 0.0000000E+000, 1.0000000E+000, 6.4771712E+002, 1.3100000E+002, 7.4360198E-009, 7.9673512E-001
 2.6133318E-001, 5.3521473E-002, 0.0000000E+000, 1.0000000E+000, 6.5062782E+002, 1.3100000E+002, 7.5118037E-009, 7.9673508E-001
 2.6252328E-001, 5.3481968E-002, 0.0000000E+000, 1.0000000E+000, 6.5305653E+002, 1.3100000E+002, 7.5878001E-009, 7.9673501E-001
 2.6371338E-001, 5.3442321E-002, 0.0000000E+000, 1.0000000E+000, 6.5596406E+002, 1.3100000E+002, 7.6640090E-009, 7.9673491E-001
 2.6490348E-001, 5.3402534E-002, 0.0000000E+000, 1.0000000E+000, 6.5837093E+002, 1.3100000E+002, 7.7404307E-009, 7.9673479E-001
 2.6609358E-001, 5.3362606E-002, 0.0000000E+000, 1.0000000E+000, 6.6127846E+002, 1.3100000E+002, 7.8170646E-009, 7.9673464E-001
 2.6728368E-001, 5.3322539E-002, 0.0000000E+000, 1.0000000E+000, 6.6424153E+002, 1.3100000E+002, 7.8939116E-009, 7.9673446E-001
 2.6847379E-001, 5.3282333E-002, 0.0000000E+000, 1.0000000E+000, 6.6659535E+002, 1.3100000E+002, 7.9709701E-009, 7.9673425E-001
 2.6966389E-001, 5.3241988E-002, 2.7755576E-017, 1.0000000E+000, 6.6955647E+002, 1.3100000E+002, 8.0482419E-009, 7.9673401E-001
 2.7085399E-001, 5.3201506E-002, 2.7755576E-017, 1.0000000E+000, 6.7191121E+002, 1.3100000E+002, 8.1257261E-009, 7.9673376E-001
 2.7204409E-001, 5.3160885E-002, 2.7755576E-017, 1.0000000E+000, 6.7486751E+002, 1.3100000E+002, 8.2034228E-009, 7.9673347E-001
 2.7442429E-001, 5.3099680E-002, 2.7755576E-017, 1.0000000E+000, 6.7898045E+002, 1.3100000E+002, 8.3203928E-009, 7.9673300E-001
 2.7668531E-001, 5.3054423E-002, 2.7755576E-017, 1.0000000E+000, 6.8475878E+002, 1.3100000E+002, 8.4922374E-009, 7.9673268E-001
 2.7882716E-001, 5.2947148E-002, 2.7755576E-017, 1.0000000E+000, 6.9071190E+002, 1.3100000E+002, 8.6689691E-009, 7.9673236E-001
 2.8096900E-001, 5.2871263E-002, 2.7755576E-017, 1.0000000E+000, 6.9602302E+002, 1.3100000E+002, 8.8248874E-009, 7.9673170E-001
 2.8203992E-001, 5.2814083E-002, 2.7755576E-017, 1.0000000E+000, 7.0018745E+002, 1.3100000E+002, 8.9420825E-009, 7.9673116E-001
 2.8418177E-001, 5.2756646E-002, 2.7755576E-017, 1.0000000E+000, 7.0436983E+002, 1.3100000E+002, 9.0595323E-009, 7.9673055E-001
 2.8632361E-001, 5.2679723E-002, 2.7755576E-017, 1.0000000E+000, 7.0968797E+002, 1.3100000E+002, 9.2164769E-009, 7.9672967E-001
 2.8846545E-001, 5.2602395E-002, 2.7755576E-017, 1.0000000E+000, 7.1500313E+002, 1.3100000E+002, 9.3738402E-009, 7.9672871E-001
 2.9060730E-001, 5.2524666E-002, 2.7755576E-017, 1.0000000E+000, 7.2031334E+002, 1.3100000E+002, 9.5316280E-009, 7.9672768E-001
 2.9274914E-001, 5.2446541E-002, 2.7755576E-017, 1.0000000E+000, 7.2562926E+002, 1.3100000E+002, 9.6898467E-009, 7.9672656E-001
