s,s
Time,"cpu"
 2.0583476E+001, 2.5515773E+003
 2.0620014E+001, 2.5554860E+003
 2.0644373E+001, 2.5598404E+003
 2.0680912E+001, 2.5640623E+003
 2.0705271E+001, 2.5681918E+003
 2.0741810E+001, 2.5720397E+003
 2.0766169E+001, 2.5758149E+003
 2.0790528E+001, 2.5791383E+003
 2.0827066E+001, 2.5829243E+003
 2.0851426E+001, 2.5866108E+003
 2.0887964E+001, 2.5896568E+003
 2.0912323E+001, 2.5936431E+003
 2.0952516E+001, 2.5976703E+003
 2.0979311E+001, 2.6011262E+003
 2.1006106E+001, 2.6038864E+003
 2.1032901E+001, 2.6066130E+003
 2.1073093E+001, 2.6101887E+003
 2.1099888E+001, 2.6135461E+003
 2.1126683E+001, 2.6161148E+003
 2.1153478E+001, 2.6192446E+003
 2.1180273E+001, 2.6222028E+003
 2.1220466E+001, 2.6261888E+003
 2.1247261E+001, 2.6301234E+003
 2.1274056E+001, 2.6335869E+003
 2.1300851E+001, 2.6367985E+003
 2.1341043E+001, 2.6407392E+003
 2.1367838E+001, 2.6445093E+003
 2.1394633E+001, 2.6478896E+003
 2.1421428E+001, 2.6513179E+003
 2.1461621E+001, 2.6555564E+003
 2.1488416E+001, 2.6593842E+003
 2.1515211E+001, 2.6626020E+003
 2.1542006E+001, 2.6657705E+003
 2.1582198E+001, 2.6699019E+003
 2.1608993E+001, 2.6735736E+003
 2.1635788E+001, 2.6760594E+003
 2.1662583E+001, 2.6792365E+003
 2.1702776E+001, 2.6833408E+003
 2.1729570E+001, 2.6870867E+003
 2.1753099E+001, 2.6911599E+003
 2.1788392E+001, 2.6949668E+003
 2.1811921E+001, 2.6987209E+003
 2.1847214E+001, 2.7026969E+003
 2.1870743E+001, 2.7069479E+003
 2.1906036E+001, 2.7107408E+003
 2.1941330E+001, 2.7151510E+003
 2.1966035E+001, 2.7190365E+003
 2.1991917E+001, 2.7222252E+003
 2.2030739E+001, 2.7262295E+003
 2.2056621E+001, 2.7302320E+003
 2.2082502E+001, 2.7333621E+003
 2.2121325E+001, 2.7373718E+003
 2.2147207E+001, 2.7411571E+003
 2.2173088E+001, 2.7442415E+003
 2.2211911E+001, 2.7478850E+003
 2.2237792E+001, 2.7520218E+003
 2.2263674E+001, 2.7550878E+003
 2.2302497E+001, 2.7590415E+003
 2.2328378E+001, 2.7626036E+003
 2.2356848E+001, 2.7658745E+003
 2.2385318E+001, 2.7690375E+003
 2.2413788E+001, 2.7716394E+003
 2.2442258E+001, 2.7749605E+003
 2.2470728E+001, 2.7778974E+003
 2.2513432E+001, 2.7821411E+003
 2.2541902E+001, 2.7863448E+003
 2.2570372E+001, 2.7890598E+003
 2.2598842E+001, 2.7917526E+003
 2.2627312E+001, 2.7951025E+003
 2.2655781E+001, 2.7981920E+003
 2.2684251E+001, 2.8013955E+003
 2.2712721E+001, 2.8042335E+003
 2.2741191E+001, 2.8072257E+003
 2.2783896E+001, 2.8112255E+003
 2.2812366E+001, 2.8151159E+003
 2.2840835E+001, 2.8178439E+003
 2.2869305E+001, 2.8210311E+003
 2.2897775E+001, 2.8242498E+003
 2.2926245E+001, 2.8274230E+003
 2.2954715E+001, 2.8307458E+003
 2.2983185E+001, 2.8337567E+003
 2.3011654E+001, 2.8368536E+003
 2.3040124E+001, 2.8402186E+003
 2.3082829E+001, 2.8446573E+003
 2.3111299E+001, 2.8486329E+003
 2.3139769E+001, 2.8516892E+003
 2.3168239E+001, 2.8550500E+003
 2.3196708E+001, 2.8581403E+003
 2.3228025E+001, 2.8614656E+003
 2.3259342E+001, 2.8648565E+003
 2.3290659E+001, 2.8681817E+003
 2.3321976E+001, 2.8715040E+003
 2.3353293E+001, 2.8745427E+003
 2.3380968E+001, 2.8785625E+003
 2.3408644E+001, 2.8816169E+003
 2.3436320E+001, 2.8847463E+003
 2.3463996E+001, 2.8878205E+003
 2.3494439E+001, 2.8911954E+003
 2.3524883E+001, 2.8943964E+003
 2.3555326E+001, 2.8975257E+003
 2.3585769E+001, 2.9006445E+003
 2.3612927E+001, 2.9042791E+003
 2.3652314E+001, 2.9092129E+003
 2.3678572E+001, 2.9141657E+003
 2.3704830E+001, 2.9184000E+003
 2.3731088E+001, 2.9226270E+003
 2.3770475E+001, 2.9279013E+003
 2.3796733E+001, 2.9333684E+003
 2.3831363E+001, 2.9390331E+003
 2.3854449E+001, 2.9433464E+003
 2.3885527E+001, 2.9486595E+003
 2.3919609E+001, 2.9536659E+003
 2.3942331E+001, 2.9578005E+003
 2.3978685E+001, 2.9621401E+003
 2.4003679E+001, 2.9663621E+003
 2.4038563E+001, 2.9707570E+003
 2.4060322E+001, 2.9757770E+003
 2.4096224E+001, 2.9802795E+003
 2.4120158E+001, 2.9855224E+003
 2.4156060E+001, 2.9906416E+003
 2.4191962E+001, 2.9967226E+003
 2.4215897E+001, 3.0019805E+003
 2.4251799E+001, 3.0062692E+003
 2.4276930E+001, 3.0106465E+003
 2.4303258E+001, 3.0141154E+003
 2.4342750E+001, 3.0181174E+003
 2.4369079E+001, 3.0225969E+003
 2.4393948E+001, 3.0268746E+003
 2.4432577E+001, 3.0316416E+003
 2.4458329E+001, 3.0355284E+003
 2.4484082E+001, 3.0384517E+003
 2.4522711E+001, 3.0415029E+003
 2.4548463E+001, 3.0451722E+003
 2.4574216E+001, 3.0483187E+003
 2.4602543E+001, 3.0509658E+003
 2.4630871E+001, 3.0540991E+003
 2.4673363E+001, 3.0580345E+003
 2.4701690E+001, 3.0615738E+003
 2.4730018E+001, 3.0646777E+003
 2.4758346E+001, 3.0675366E+003
 2.4786674E+001, 3.0707239E+003
 2.4815001E+001, 3.0739908E+003
 2.4843329E+001, 3.0772500E+003
 2.4882256E+001, 3.0816152E+003
 2.4907019E+001, 3.0862952E+003
 2.4931782E+001, 3.0903323E+003
 2.4968926E+001, 3.0954164E+003
 2.4993689E+001, 3.0997929E+003
 2.5030833E+001, 3.1039554E+003
 2.5055596E+001, 3.1082348E+003
 2.5080359E+001, 3.1116635E+003
 2.5118742E+001, 3.1155366E+003
 2.5145981E+001, 3.1200270E+003
 2.5173220E+001, 3.1239111E+003
 2.5200459E+001, 3.1275535E+003
 2.5241318E+001, 3.1316034E+003
 2.5268557E+001, 3.1351864E+003
 2.5295797E+001, 3.1385340E+003
 2.5323036E+001, 3.1415051E+003
 2.5350275E+001, 3.1441160E+003
 2.5391134E+001, 3.1476614E+003
 2.5418373E+001, 3.1511500E+003
 2.5445612E+001, 3.1539194E+003
 2.5472852E+001, 3.1567005E+003
 2.5500091E+001, 3.1596793E+003
 2.5540950E+001, 3.1628199E+003
 2.5568189E+001, 3.1659504E+003
 2.5595428E+001, 3.1688514E+003
 2.5622667E+001, 3.1717216E+003
 2.5663526E+001, 3.1756308E+003
 2.5690765E+001, 3.1791492E+003
 2.5718005E+001, 3.1818912E+003
 2.5745244E+001, 3.1848118E+003
 2.5772483E+001, 3.1877829E+003
 2.5813342E+001, 3.1917694E+003
 2.5840581E+001, 3.1956810E+003
 2.5867820E+001, 3.1988476E+003
 2.5895060E+001, 3.2020543E+003
 2.5922299E+001, 3.2043663E+003
 2.5963158E+001, 3.2081442E+003
 2.5990397E+001, 3.2119172E+003
 2.6017636E+001, 3.2149196E+003
 2.6044875E+001, 3.2179808E+003
 2.6072115E+001, 3.2212602E+003
 2.6112973E+001, 3.2243658E+003
 2.6140213E+001, 3.2276126E+003
 2.6168814E+001, 3.2308665E+003
 2.6198777E+001, 3.2338562E+003
 2.6228740E+001, 3.2365549E+003
 2.6258703E+001, 3.2394287E+003
 2.6288666E+001, 3.2425798E+003
 2.6318629E+001, 3.2458574E+003
 2.6348593E+001, 3.2490786E+003
 2.6378556E+001, 3.2523801E+003
 2.6408519E+001, 3.2553808E+003
 2.6438482E+001, 3.2586350E+003
 2.6468445E+001, 3.2620937E+003
 2.6498408E+001, 3.2655623E+003
 2.6528371E+001, 3.2690699E+003
 2.6558335E+001, 3.2726188E+003
 2.6591294E+001, 3.2762613E+003
 2.6624254E+001, 3.2796278E+003
 2.6653845E+001, 3.2838696E+003
 2.6683437E+001, 3.2867172E+003
 2.6713029E+001, 3.2896722E+003
 2.6742621E+001, 3.2925770E+003
 2.6772213E+001, 3.2952113E+003
 2.6801804E+001, 3.2976812E+003
 2.6831396E+001, 3.3001685E+003
 2.6860988E+001, 3.3029476E+003
 2.6890580E+001, 3.3056081E+003
 2.6920172E+001, 3.3081643E+003
 2.6949764E+001, 3.3108432E+003
 2.6979355E+001, 3.3138482E+003
 2.7008947E+001, 3.3166514E+003
 2.7038539E+001, 3.3192583E+003
 2.7068131E+001, 3.3224106E+003
 2.7097723E+001, 3.3253232E+003
 2.7127314E+001, 3.3278416E+003
 2.7156906E+001, 3.3308140E+003
 2.7186498E+001, 3.3333524E+003
 2.7216090E+001, 3.3358735E+003
 2.7245682E+001, 3.3386342E+003
 2.7275274E+001, 3.3416590E+003
 2.7304865E+001, 3.3444271E+003
 2.7334457E+001, 3.3472615E+003
 2.7364049E+001, 3.3499903E+003
 2.7393641E+001, 3.3531942E+003
 2.7423233E+001, 3.3563918E+003
 2.7452824E+001, 3.3595272E+003
 2.7482416E+001, 3.3623498E+003
 2.7512008E+001, 3.3650635E+003
 2.7548960E+001, 3.3693802E+003
 2.7576058E+001, 3.3731108E+003
 2.7603157E+001, 3.3759705E+003
 2.7630255E+001, 3.3789195E+003
 2.7670902E+001, 3.3822368E+003
 2.7698001E+001, 3.3858463E+003
 2.7725099E+001, 3.3891462E+003
 2.7752197E+001, 3.3923825E+003
 2.7789105E+001, 3.3965555E+003
 2.7812464E+001, 3.4005902E+003
 2.7848670E+001, 3.4042003E+003
 2.7874365E+001, 3.4080292E+003
 2.7900059E+001, 3.4104200E+003
 2.7938602E+001, 3.4136747E+003
 2.7964296E+001, 3.4174353E+003
 2.8002838E+001, 3.4212195E+003
 2.8028533E+001, 3.4247170E+003
 2.8052284E+001, 3.4280348E+003
 2.8086344E+001, 3.4326669E+003
 2.8121796E+001, 3.4386186E+003
 2.8146169E+001, 3.4429631E+003
 2.8182280E+001, 3.4478377E+003
 2.8208348E+001, 3.4515301E+003
 2.8235656E+001, 3.4546248E+003
 2.8262965E+001, 3.4577170E+003
 2.8290274E+001, 3.4608345E+003
 2.8322901E+001, 3.4658973E+003
 2.8362262E+001, 3.4704090E+003
 2.8388502E+001, 3.4742603E+003
 2.8414742E+001, 3.4775847E+003
 2.8440982E+001, 3.4809233E+003
 2.8480343E+001, 3.4847647E+003
 2.8506583E+001, 3.4884696E+003
 2.8532823E+001, 3.4915644E+003
 2.8572183E+001, 3.4953424E+003
 2.8598424E+001, 3.4990545E+003
 2.8624664E+001, 3.5013620E+003
 2.8650904E+001, 3.5037457E+003
 2.8690264E+001, 3.5069441E+003
 2.8716505E+001, 3.5107606E+003
 2.8742745E+001, 3.5134218E+003
 2.8782105E+001, 3.5171062E+003
 2.8808345E+001, 3.5212535E+003
 2.8834586E+001, 3.5245100E+003
 2.8863450E+001, 3.5273575E+003
 2.8892314E+001, 3.5302805E+003
 2.8921178E+001, 3.5329603E+003
 2.8950043E+001, 3.5355675E+003
 2.8993339E+001, 3.5388382E+003
 2.9022203E+001, 3.5426234E+003
 2.9051067E+001, 3.5453618E+003
 2.9079932E+001, 3.5479141E+003
 2.9108796E+001, 3.5508642E+003
 2.9135996E+001, 3.5540035E+003
 2.9161532E+001, 3.5572574E+003
 2.9203667E+001, 3.5610972E+003
 2.9231757E+001, 3.5647320E+003
 2.9259846E+001, 3.5674686E+003
 2.9287936E+001, 3.5702388E+003
 2.9316026E+001, 3.5735899E+003
 2.9344116E+001, 3.5767242E+003
 2.9372205E+001, 3.5797838E+003
 2.9400295E+001, 3.5829285E+003
 2.9442430E+001, 3.5864066E+003
 2.9470520E+001, 3.5899454E+003
 2.9498609E+001, 3.5925802E+003
 2.9526699E+001, 3.5953020E+003
 2.9554789E+001, 3.5980891E+003
 2.9582879E+001, 3.6006445E+003
 2.9610968E+001, 3.6035731E+003
 2.9653103E+001, 3.6069689E+003
 2.9681193E+001, 3.6104732E+003
 2.9709282E+001, 3.6134655E+003
 2.9738777E+001, 3.6165688E+003
 2.9769675E+001, 3.6199415E+003
 2.9796949E+001, 3.6241644E+003
 2.9824223E+001, 3.6273188E+003
 2.9851496E+001, 3.6302534E+003
 2.9881497E+001, 3.6333571E+003
 2.9911498E+001, 3.6365517E+003
 2.9941500E+001, 3.6397601E+003
 2.9971501E+001, 3.6427492E+003
 3.0000000E+001, 3.6459895E+003
