s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 1.7400000E-001, 2.6567132E-001, 3.0682390E-001, 1.0576147E+000, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2726804E-001, 7.3669834E-009
 1.7600000E-001, 2.6740204E-001, 3.0884250E-001, 1.0581086E+000, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2712572E-001, 7.4347126E-009
 1.7800000E-001, 2.6913386E-001, 3.1086329E-001, 1.0586008E+000, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2706872E-001, 7.5432371E-009
 1.8000000E-001, 2.7086673E-001, 3.1288623E-001, 1.0590907E+000, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2709702E-001, 7.6940329E-009
 1.8200000E-001, 2.7260066E-001, 3.1491130E-001, 1.0595780E+000, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2720458E-001, 7.8858151E-009
 1.8400000E-001, 2.7433560E-001, 3.1693845E-001, 1.0600622E+000, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2737815E-001, 8.1134077E-009
 1.8600000E-001, 2.7607154E-001, 3.1896765E-001, 1.0605428E+000, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2759776E-001, 8.3672457E-009
 1.8800000E-001, 2.7780847E-001, 3.2099886E-001, 1.0610195E+000, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2783848E-001, 8.6335976E-009
 1.9000000E-001, 2.7954635E-001, 3.2303204E-001, 1.0614919E+000, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2807323E-001, 8.8956059E-009
 1.9200000E-001, 2.8128517E-001, 3.2506712E-001, 1.0619596E+000, 2.2204460E-016, 1.0000000E+000, 3.8000000E+001, 5.2827459E-001, 9.1343093E-009
 1.9400000E-001, 2.8302490E-001, 3.2710408E-001, 1.0624223E+000, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2841809E-001, 9.3311026E-009
 1.9600000E-001, 2.8476552E-001, 3.2914285E-001, 1.0628798E+000, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2847833E-001, 9.4660577E-009
 1.9800000E-001, 2.8650701E-001, 3.3118338E-001, 1.0633317E+000, 2.2204460E-016, 1.0000000E+000, 3.8000000E+001, 5.2842892E-001, 9.5188121E-009
 2.0000000E-001, 2.8824934E-001, 3.3322563E-001, 1.0637780E+000, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2823937E-001, 9.4679052E-009
 2.0200000E-001, 2.8890398E-001, 3.3401480E-001, 4.0496405E-001, 5.5511151E-017, 1.0000000E+000, 4.0000000E+001, 5.3432681E-001, 5.3757648E-009
 2.0400000E-001, 2.8955946E-001, 3.3480550E-001, 4.0518433E-001, 2.2204460E-016, 1.0000000E+000, 3.8000000E+001, 5.2288608E-001, 5.9954640E-009
 2.0600000E-001, 2.9021574E-001, 3.3559764E-001, 4.0538317E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2335263E-001, 6.2057426E-009
 2.0800000E-001, 2.9087275E-001, 3.3639116E-001, 4.0557278E-001, 2.2204460E-016, 1.0000000E+000, 3.8000000E+001, 5.2438112E-001, 6.6872626E-009
 2.1000000E-001, 2.9153046E-001, 3.3718600E-001, 4.0575327E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2519601E-001, 7.0927743E-009
 2.1200000E-001, 2.9218881E-001, 3.3798209E-001, 4.0592481E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2553446E-001, 7.2672874E-009
 2.1400000E-001, 2.9284775E-001, 3.3877938E-001, 4.0608764E-001, 2.2204460E-016, 1.0000000E+000, 3.8000000E+001, 5.2566420E-001, 7.3359271E-009
 2.1600000E-001, 2.9350722E-001, 3.3957782E-001, 4.0624201E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2577330E-001, 7.3973767E-009
 2.1800000E-001, 2.9416717E-001, 3.4037735E-001, 4.0638824E-001, 2.2204460E-016, 1.0000000E+000, 3.8000000E+001, 5.2592031E-001, 7.4848284E-009
 2.2000000E-001, 2.9482755E-001, 3.4117792E-001, 4.0652668E-001, 2.2204460E-016, 1.0000000E+000, 3.8000000E+001, 5.2610276E-001, 7.5995011E-009
 2.2200000E-001, 2.9548829E-001, 3.4197949E-001, 4.0665772E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2630420E-001, 7.7348980E-009
 2.2400000E-001, 2.9614936E-001, 3.4278202E-001, 4.0678179E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2651063E-001, 7.8852709E-009
 2.2600000E-001, 2.9681068E-001, 3.4358548E-001, 4.0689934E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2671325E-001, 8.0471090E-009
 2.2800000E-001, 2.9747220E-001, 3.4438983E-001, 4.0701086E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2690776E-001, 8.2188221E-009
 2.3000000E-001, 2.9813387E-001, 3.4519504E-001, 4.0711685E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2709306E-001, 8.4000894E-009
 2.3200000E-001, 2.9879563E-001, 3.4600111E-001, 4.0721785E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2726687E-001, 8.5893248E-009
 2.3400000E-001, 2.9945741E-001, 3.4680799E-001, 4.0731439E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2732760E-001, 8.7216605E-009
 2.3600000E-001, 3.0011915E-001, 3.4761569E-001, 4.0740703E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2765235E-001, 9.0349971E-009
 2.3800000E-001, 3.0078081E-001, 3.4842418E-001, 4.0749633E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2782870E-001, 9.2672012E-009
 2.4000000E-001, 3.0144230E-001, 3.4923347E-001, 4.0758286E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2791523E-001, 9.4492343E-009
 2.4200000E-001, 3.0210359E-001, 3.5004353E-001, 4.0766718E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2681918E-001, 8.8505878E-009
