s,m/s,m/s,Pa,m/s,,,,,m3/s,m3/s
 2.5220000E+000,-1.9512877E-003, 2.3229831E-003, 3.4426491E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2350639E-004
 2.5260000E+000,-1.8978474E-003, 2.3363474E-003, 3.6303077E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2347626E-004
 2.5320000E+000,-1.8449906E-003, 2.3502960E-003, 3.8191212E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2344564E-004
 2.5360000E+000,-1.7926468E-003, 2.3647853E-003, 4.0094407E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2341455E-004
 2.5420000E+000,-1.7408921E-003, 2.3799299E-003, 4.2020553E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2338289E-004
 2.5460000E+000,-1.6896550E-003, 2.3956831E-003, 4.3971693E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2335068E-004
 2.5520000E+000,-1.6390120E-003, 2.4121748E-003, 4.5956648E-004, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2331781E-004
 2.5560000E+000,-1.5888908E-003, 2.4293515E-003, 4.7975325E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2328432E-004
 2.5620000E+000,-1.5393677E-003, 2.4473558E-003, 5.0036535E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2325010E-004
 2.5660000E+000,-1.4903690E-003, 2.4661232E-003, 5.2137760E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2321519E-004
 2.5720000E+000,-1.4419690E-003, 2.4858056E-003, 5.4286984E-004, 3.2381505E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2317948E-004
 2.5760000E+000,-1.3940912E-003, 2.5063236E-003, 5.6479426E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2314305E-004
 2.5820000E+000,-1.3468058E-003, 2.5278327E-003, 5.8721747E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2310579E-004
 2.5860000E+000,-1.3000327E-003, 2.5502365E-003, 6.1007459E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2306779E-004
 2.5920000E+000,-1.2538352E-003, 2.5736884E-003, 6.3341747E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2302896E-004
 2.5960000E+000,-1.2081301E-003, 2.5980745E-003, 6.5717166E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2298942E-004
 2.6020000E+000,-1.1629714E-003, 2.6235405E-003, 6.8137561E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2294910E-004
 2.6060000E+000,-1.1182741E-003, 2.6499562E-003, 7.0595280E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2290812E-004
 2.6120000E+000,-1.0740816E-003, 2.6774552E-003, 7.3093158E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2286646E-004
 2.6160000E+000,-1.0303090E-003, 2.7058940E-003, 7.5623960E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2282426E-004
 2.6220000E+000,-9.8698870E-004, 2.7353908E-003, 7.8189956E-004, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2278151E-004
 2.6260000E+000,-9.4403852E-004, 2.7657937E-003, 8.0784786E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2273837E-004
 2.6320000E+000,-9.0148024E-004, 2.7972035E-003, 8.3410603E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2269489E-004
 2.6360000E+000,-8.5923676E-004, 2.8294653E-003, 8.6062097E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2265119E-004
 2.6420000E+000,-8.1732018E-004, 2.8626632E-003, 8.8741649E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2260739E-004
 2.6460000E+000,-7.7566066E-004, 2.8966448E-003, 9.1444895E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2256359E-004
 2.6520000E+000,-7.3426195E-004, 2.9314792E-003, 9.4174504E-004, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2251994E-004
 2.6560000E+000,-6.9306304E-004, 2.9670219E-003, 9.6926665E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2247654E-004
 2.6620000E+000,-6.5206090E-004, 3.0033306E-003, 9.9704079E-004, 3.2381505E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2243357E-004
 2.6660000E+000,-6.1120428E-004, 3.0402727E-003, 1.0250297E-003, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2239110E-004
 2.6720000E+000,-5.7048499E-004, 3.0778987E-003, 1.0532536E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2234934E-004
 2.6760000E+000,-5.2986181E-004, 3.1160903E-003, 1.0816697E-003, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2230833E-004
 2.6820000E+000,-4.8932276E-004, 3.1548950E-003, 1.1102833E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2226831E-004
 2.6860000E+000,-4.4883629E-004, 3.1942102E-003, 1.1390430E-003, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2222927E-004
 2.6920000E+000,-4.0838760E-004, 3.2340837E-003, 1.1679292E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2219146E-004
 2.6960000E+000,-3.6795372E-004, 3.2744275E-003, 1.1968820E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2215484E-004
 2.7020000E+000,-3.2751732E-004, 3.3152929E-003, 1.2258495E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2211968E-004
 2.7060000E+000,-2.8706251E-004, 3.3566041E-003, 1.2547673E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2208588E-004
 2.7120000E+000,-2.4656883E-004, 3.3984171E-003, 1.2835468E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2205372E-004
 2.7160000E+000,-2.0602571E-004, 3.4406657E-003, 1.3121272E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2202304E-004
 2.7220000E+000,-1.6540814E-004, 3.4834112E-003, 1.3403839E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2199414E-004
 2.7260000E+000,-1.2470911E-004, 3.5265930E-003, 1.3682701E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2196682E-004
 2.7320000E+000,-8.3897000E-005, 3.5702778E-003, 1.3956312E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2194135E-004
 2.7360000E+000,-4.2966979E-005, 3.6144080E-003, 1.4224452E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2191751E-004
 2.7420000E+000,-1.8782618E-006, 3.6590547E-003, 1.4485380E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2189554E-004
 2.7460000E+000, 3.9372436E-005, 3.7041609E-003, 1.4739214E-003, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2187521E-004
 2.7520000E+000, 8.0837691E-005, 3.7498021E-003, 1.4984144E-003, 3.2381505E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2185674E-004
 2.7560000E+000, 1.2251907E-004, 3.7959208E-003, 1.5220684E-003, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2183987E-004
 2.7620000E+000, 1.6448332E-004, 3.8425965E-003, 1.5447091E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2182479E-004
 2.7660000E+000, 2.0672925E-004, 3.8897707E-003, 1.5664276E-003, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2181124E-004
 2.7720000E+000, 2.4933962E-004, 3.9375281E-003, 1.5870681E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2179939E-004
 2.7760000E+000, 2.9230876E-004, 3.9858090E-003, 1.6067571E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2178896E-004
 2.7820000E+000, 3.3573668E-004, 4.0347050E-003, 1.6253657E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2178009E-004
 2.7860000E+000, 3.7961101E-004, 4.0841553E-003, 1.6430471E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2177252E-004
 2.7920000E+000, 4.2404954E-004, 4.1342600E-003, 1.6597037E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2176636E-004
 2.7960000E+000, 4.6903089E-004, 4.1849579E-003, 1.6755042E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2176135E-004
 2.8020000E+000, 5.1469066E-004, 4.2363597E-003, 1.6903834E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2175758E-004
 2.8060000E+000, 5.6099620E-004, 4.2884029E-003, 1.7045132E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2175480E-004
 2.8120000E+000, 6.0810064E-004, 4.3412115E-003, 1.7178586E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2175307E-004
 2.8160000E+000, 6.5595823E-004, 4.3947210E-003, 1.7305847E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2175218E-004
 2.8220000E+000, 7.0473917E-004, 4.4490705E-003, 1.7426829E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2175215E-004
 2.8260000E+000, 7.5438329E-004, 4.5041920E-003, 1.7543034E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2175280E-004
 2.8320000E+000, 8.0507746E-004, 4.5602419E-003, 1.7654611E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2175412E-004
 2.8360000E+000, 8.5674631E-004, 4.6171475E-003, 1.7762865E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2175596E-004
 2.8420000E+000, 9.0959319E-004, 4.6750842E-003, 1.7868154E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2175830E-004
 2.8460000E+000, 9.6352710E-004, 4.7339728E-003, 1.7971573E-003, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2176101E-004
 2.8520000E+000, 1.0187679E-003, 4.7940103E-003, 1.8073656E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2176477E-004
 2.8560000E+000, 1.0752088E-003, 4.8551097E-003, 1.8175324E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2176918E-004
 2.8620000E+000, 1.1330864E-003, 4.9174918E-003, 1.8277338E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2177376E-004
 2.8660000E+000, 1.1922784E-003, 4.9810603E-003, 1.8380365E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2177844E-004
 2.8720000E+000, 1.2530382E-003, 5.0460631E-003, 1.8485376E-003, 6.4763010E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2178316E-004
 2.8760000E+000, 1.3152279E-003, 5.1123934E-003, 1.8592847E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2178786E-004
 2.8820000E+000, 1.3791189E-003, 5.1803290E-003, 1.8703952E-003, 3.2381505E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2179245E-004
 2.8860000E+000, 1.4445577E-003, 5.2497510E-003, 1.8818952E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2179691E-004
 2.8920000E+000, 1.5118340E-003, 5.3209706E-003, 1.8939209E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2180116E-004
 2.8960000E+000, 1.5807792E-003, 5.3938544E-003, 1.9064754E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2180516E-004
 2.9020000E+000, 1.6517024E-003, 5.4687503E-003, 1.9197102E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2180884E-004
 2.9060000E+000, 1.7244197E-003, 5.5455077E-003, 1.9336044E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2181219E-004
 2.9120000E+000, 1.7992614E-003, 5.6245141E-003, 1.9483212E-003, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2181511E-004
 2.9160000E+000, 1.8760283E-003, 5.7055989E-003, 1.9638152E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2181762E-004
 2.9220000E+000, 1.9550736E-003, 5.7891915E-003, 1.9802585E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2181962E-004
 2.9260000E+000, 2.0361828E-003, 5.8750985E-003, 1.9975823E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2182113E-004
 2.9320000E+000, 2.1197343E-003, 5.9637934E-003, 2.0159656E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2182206E-004
 2.9360000E+000, 2.2054985E-003, 6.0550572E-003, 2.0353194E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2182243E-004
 2.9420000E+000, 2.2938814E-003, 6.1494102E-003, 2.0558290E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2182216E-004
 2.9460000E+000, 2.3846378E-003, 6.2466050E-003, 2.0773890E-003, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2182128E-004
 2.9520000E+000, 2.4782048E-003, 6.3472118E-003, 2.1001922E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2181970E-004
 2.9560000E+000, 2.5743203E-003, 6.4509524E-003, 2.1241202E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2181748E-004
 2.9620000E+000, 2.6734557E-003, 6.5584504E-003, 2.1493754E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2181451E-004
 2.9660000E+000, 2.7753310E-003, 6.6693951E-003, 2.1758286E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2181088E-004
 2.9720000E+000, 2.8804545E-003, 6.7844676E-003, 2.2036932E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2180648E-004
 2.9760000E+000, 2.9885266E-003, 6.9033229E-003, 2.2328305E-003, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2180139E-004
 2.9820000E+000, 3.1000951E-003, 7.0267042E-003, 2.2634653E-003, 3.2381505E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2179552E-004
 2.9860000E+000, 3.2148380E-003, 7.1542300E-003, 2.2954486E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2178895E-004
 2.9920000E+000, 3.3333452E-003, 7.2867115E-003, 2.3290159E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2178159E-004
 2.9960000E+000, 3.4552694E-003, 7.4237281E-003, 2.3640064E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2177353E-004
 3.0020000E+000, 3.5812442E-003, 7.5661643E-003, 2.4006644E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2176469E-004
 3.0060000E+000, 3.7108941E-003, 7.7135576E-003, 2.4388160E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2175516E-004
 3.0120000E+000, 3.8448979E-003, 7.8668718E-003, 2.4787114E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2174485E-004
 3.0160000E+000, 3.9828490E-003, 8.0255988E-003, 2.5201629E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2173386E-004
 3.0220000E+000, 4.1254727E-003, 8.1907877E-003, 2.5634248E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2172211E-004
 3.0260000E+000, 4.2723288E-003, 8.3618812E-003, 2.6082962E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2170971E-004
 3.0320000E+000, 4.4241903E-003, 8.5400198E-003, 2.6550334E-003, 3.2381505E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2169657E-004
 3.0360000E+000, 4.5805812E-003, 8.7245923E-003, 2.7034242E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2168280E-004
 3.0420000E+000, 4.7423231E-003, 8.9168376E-003, 2.7537265E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2166832E-004
 3.0460000E+000, 4.9089022E-003, 9.1160864E-003, 2.8057189E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2165325E-004
 3.0520000E+000, 5.0811898E-003, 9.3236825E-003, 2.8596607E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2163750E-004
 3.0560000E+000, 5.2586318E-003, 9.5388937E-003, 2.9153228E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2162120E-004
 3.0620000E+000, 5.4421491E-003, 9.7631767E-003, 2.9729655E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2160427E-004
 3.0660000E+000, 5.6311449E-003, 9.9957310E-003, 3.0323527E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2158683E-004
 3.0720000E+000, 5.8265885E-003, 1.0238134E-002, 3.0937436E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2156881E-004
 3.0760000E+000, 6.0278369E-003, 1.0489511E-002, 3.1568936E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2155033E-004
 3.0820000E+000, 6.2359045E-003, 1.0751569E-002, 3.2220563E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2153132E-004
 3.0860000E+000, 6.4500986E-003, 1.1023353E-002, 3.2889770E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2151190E-004
 3.0920000E+000, 6.6714727E-003, 1.1306704E-002, 3.3578960E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2149202E-004
 3.0960000E+000, 6.8992805E-003, 1.1600582E-002, 3.4285461E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2147176E-004
 3.1020000E+000, 7.1346056E-003, 1.1906970E-002, 3.5011437E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2145111E-004
 3.1060000E+000, 7.3766442E-003, 1.2224733E-002, 3.5754077E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2143012E-004
 3.1120000E+000, 7.6264981E-003, 1.2556000E-002, 3.6515178E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2140880E-004
 3.1160000E+000, 7.8833028E-003, 1.2899534E-002, 3.7291784E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2138719E-004
 3.1220000E+000, 8.1481623E-003, 1.3257612E-002, 3.8085177E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2136528E-004
 3.1260000E+000, 8.4201499E-003, 1.3628885E-002, 3.8892268E-003, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2134313E-004
 3.1320000E+000, 8.7003521E-003, 1.4015779E-002, 3.9713646E-003, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2132072E-004
 3.1360000E+000, 8.9877796E-003, 1.4416820E-002, 4.0546118E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2129810E-004
 3.1420000E+000, 9.2834773E-003, 1.4834579E-002, 4.1389370E-003, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2127525E-004
 3.1460000E+000, 9.5863948E-003, 1.5267447E-002, 4.2240115E-003, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2125235E-004
