s,m3/s,m3/s,m/s,,s
Time,"flow_in","flow_out","error","iter","cpu"
 1.3760317E+001, 9.9936893E-001, 1.5747027E-001, 2.2204460E-016, 4.0000000E+000, 8.6154798E+002
 1.3805919E+001, 9.9947308E-001, 1.5659927E-001, 2.2204460E-016, 4.0000000E+000, 8.6404901E+002
 1.3897122E+001, 9.9975344E-001, 1.5688652E-001, 3.3306691E-016, 4.0000000E+000, 8.6778415E+002
 1.3942724E+001, 1.0000797E+000, 1.5926222E-001, 8.8817842E-016, 4.0000000E+000, 8.7152283E+002
 1.3988326E+001, 1.0001784E+000, 1.6236056E-001, 2.2204460E-016, 4.0000000E+000, 8.7401782E+002
 1.4079529E+001, 1.0001927E+000, 1.6754527E-001, 4.4408921E-016, 4.0000000E+000, 8.7775064E+002
 1.4125131E+001, 1.0004099E+000, 1.7186465E-001, 4.4408921E-016, 4.0000000E+000, 8.8149011E+002
 1.4170733E+001, 1.0002898E+000, 1.7413817E-001, 4.4408921E-016, 4.0000000E+000, 8.8398663E+002
 1.4261936E+001, 1.0001776E+000, 1.7605858E-001, 4.4408921E-016, 4.0000000E+000, 8.8772434E+002
 1.4307538E+001, 1.0000312E+000, 1.7621030E-001, 4.4408921E-016, 4.0000000E+000, 8.9146308E+002
 1.4353140E+001, 9.9981749E-001, 1.7542625E-001, 4.4408921E-016, 4.0000000E+000, 8.9395777E+002
 1.4444343E+001, 9.9959206E-001, 1.7356213E-001, 4.4408921E-016, 4.0000000E+000, 8.9768241E+002
 1.4489945E+001, 9.9951281E-001, 1.7144703E-001, 4.4408921E-016, 4.0000000E+000, 9.0142359E+002
 1.4535546E+001, 9.9953029E-001, 1.7004400E-001, 4.4408921E-016, 4.0000000E+000, 9.0392017E+002
 1.4581148E+001, 9.9936674E-001, 1.6878912E-001, 4.4408921E-016, 4.0000000E+000, 9.0644617E+002
 1.4672352E+001, 9.9880022E-001, 1.6741556E-001, 3.3306691E-016, 3.5000000E+000, 9.0976926E+002
 1.4717953E+001, 9.9872539E-001, 1.6652583E-001, 2.2204460E-016, 3.0000000E+000, 9.1310437E+002
 1.4763555E+001, 9.9899376E-001, 1.6609266E-001, 4.4408921E-016, 4.0000000E+000, 9.1560138E+002
 1.4854759E+001, 9.9983030E-001, 1.6531977E-001, 4.4408921E-016, 3.5000000E+000, 9.1895221E+002
 1.4900360E+001, 1.0007329E+000, 1.6356033E-001, 4.4408921E-016, 3.0000000E+000, 9.2230042E+002
 1.4945962E+001, 1.0008585E+000, 1.6148092E-001, 2.2204460E-016, 3.0000000E+000, 9.2442572E+002
 1.5037165E+001, 1.0009246E+000, 1.5736326E-001, 3.3306691E-016, 3.0000000E+000, 9.2756406E+002
 1.5082767E+001, 1.0008383E+000, 1.5449088E-001, 4.4408921E-016, 3.0000000E+000, 9.3067731E+002
 1.5128369E+001, 1.0003584E+000, 1.5302287E-001, 4.4408921E-016, 3.0000000E+000, 9.3275568E+002
 1.5219572E+001, 9.9941965E-001, 1.5004794E-001, 4.4408921E-016, 3.0000000E+000, 9.3587692E+002
 1.5265174E+001, 9.9873122E-001, 1.4670245E-001, 4.4408921E-016, 3.0000000E+000, 9.3901190E+002
 1.5310776E+001, 9.9870903E-001, 1.4450567E-001, 4.4408921E-016, 3.0000000E+000, 9.4110364E+002
 1.5401979E+001, 9.9908956E-001, 1.4319741E-001, 3.3306691E-016, 3.0000000E+000, 9.4421961E+002
 1.5447581E+001, 9.9961153E-001, 1.4278210E-001, 4.4408921E-016, 3.0000000E+000, 9.4737348E+002
 1.5493183E+001, 9.9989672E-001, 1.4285257E-001, 4.4408921E-016, 3.0000000E+000, 9.4948755E+002
 1.5584386E+001, 1.0001450E+000, 1.4347032E-001, 4.4408921E-016, 3.0000000E+000, 9.5260806E+002
 1.5629988E+001, 1.0000581E+000, 1.4428314E-001, 4.4408921E-016, 3.0000000E+000, 9.5572663E+002
 1.5675590E+001, 9.9981492E-001, 1.4553772E-001, 4.4408921E-016, 3.0000000E+000, 9.5781818E+002
 1.5721191E+001, 9.9959364E-001, 1.4933883E-001, 4.4408921E-016, 3.0000000E+000, 9.5990125E+002
 1.5812395E+001, 9.9948490E-001, 1.5559703E-001, 4.4408921E-016, 3.0000000E+000, 9.6303116E+002
 1.5857997E+001, 9.9923513E-001, 1.6211755E-001, 4.4408921E-016, 3.0000000E+000, 9.6615222E+002
 1.5903598E+001, 9.9902543E-001, 1.6634322E-001, 4.4408921E-016, 3.0000000E+000, 9.6823786E+002
 1.5994802E+001, 9.9968914E-001, 1.7192288E-001, 4.4408921E-016, 3.0000000E+000, 9.7135669E+002
 1.6040404E+001, 1.0007602E+000, 1.7654734E-001, 4.4408921E-016, 3.0000000E+000, 9.7452204E+002
 1.6086005E+001, 1.0016674E+000, 1.7980309E-001, 4.4408921E-016, 3.0000000E+000, 9.7660333E+002
 1.6177209E+001, 1.0020588E+000, 1.8375252E-001, 2.2204460E-016, 3.0000000E+000, 9.7972748E+002
 1.6222810E+001, 1.0013796E+000, 1.8719522E-001, 4.4408921E-016, 3.0000000E+000, 9.8284241E+002
 1.6268412E+001, 9.9992832E-001, 1.9027990E-001, 4.4408921E-016, 2.0000000E+000, 9.8454999E+002
 1.6359616E+001, 9.9877369E-001, 1.9432380E-001, 4.4408921E-016, 2.0000000E+000, 9.8706531E+002
 1.6405217E+001, 9.9882668E-001, 1.9791930E-001, 4.4408921E-016, 2.0000000E+000, 9.8957819E+002
 1.6450819E+001, 9.9919936E-001, 1.9988134E-001, 4.4408921E-016, 2.0000000E+000, 9.9124811E+002
 1.6542023E+001, 9.9979484E-001, 2.0160454E-001, 3.3306691E-016, 2.0000000E+000, 9.9375565E+002
 1.6587624E+001, 1.0006800E+000, 2.0164137E-001, 4.4408921E-016, 2.0000000E+000, 9.9625751E+002
 1.6633226E+001, 1.0012288E+000, 2.0023262E-001, 4.4408921E-016, 2.0000000E+000, 9.9794672E+002
 1.6724429E+001, 1.0010380E+000, 1.9585880E-001, 4.4408921E-016, 2.0000000E+000, 1.0004630E+003
 1.6770031E+001, 1.0006087E+000, 1.8946838E-001, 4.4408921E-016, 2.0000000E+000, 1.0029731E+003
 1.6815633E+001, 9.9996573E-001, 1.8423355E-001, 4.4408921E-016, 2.0000000E+000, 1.0046556E+003
 1.6861235E+001, 9.9921661E-001, 1.7864508E-001, 2.2204460E-016, 2.0000000E+000, 1.0063504E+003
 1.6952438E+001, 9.9832383E-001, 1.7134632E-001, 4.4408921E-016, 2.0000000E+000, 1.0088635E+003
 1.6998040E+001, 9.9893977E-001, 1.6554516E-001, 4.4408921E-016, 2.0000000E+000, 1.0113796E+003
 1.7043642E+001, 9.9962303E-001, 1.6258754E-001, 4.4408921E-016, 2.0000000E+000, 1.0130859E+003
 1.7134845E+001, 9.9992501E-001, 1.5827011E-001, 3.3306691E-016, 2.0000000E+000, 1.0157213E+003
 1.7180447E+001, 9.9970528E-001, 1.5375506E-001, 4.4408921E-016, 2.0000000E+000, 1.0182245E+003
 1.7226049E+001, 9.9936901E-001, 1.5145139E-001, 4.4408921E-016, 2.0000000E+000, 1.0199415E+003
 1.7317252E+001, 9.9872178E-001, 1.4724466E-001, 4.4408921E-016, 2.0000000E+000, 1.0224534E+003
 1.7362854E+001, 9.9815173E-001, 1.4177087E-001, 4.4408921E-016, 2.0000000E+000, 1.0249623E+003
 1.7408455E+001, 9.9787919E-001, 1.3732910E-001, 4.4408921E-016, 2.0000000E+000, 1.0266422E+003
 1.7499659E+001, 9.9767680E-001, 1.3312689E-001, 4.4408921E-016, 2.0000000E+000, 1.0291563E+003
 1.7545261E+001, 9.9790766E-001, 1.3157222E-001, 4.4408921E-016, 2.0000000E+000, 1.0316653E+003
 1.7590862E+001, 9.9830647E-001, 1.3235923E-001, 4.4408921E-016, 2.0000000E+000, 1.0333485E+003
 1.7682066E+001, 9.9920527E-001, 1.3593889E-001, 3.3306691E-016, 2.0000000E+000, 1.0358582E+003
 1.7727668E+001, 1.0007432E+000, 1.4005283E-001, 2.2204460E-016, 2.0000000E+000, 1.0383719E+003
 1.7773269E+001, 1.0007784E+000, 1.4426686E-001, 2.2204460E-016, 2.0000000E+000, 1.0401004E+003
 1.7864473E+001, 1.0010403E+000, 1.5112090E-001, 3.3306691E-016, 2.0000000E+000, 1.0426141E+003
 1.7910074E+001, 1.0018715E+000, 1.5664158E-001, 4.4408921E-016, 2.0000000E+000, 1.0451148E+003
 1.7955676E+001, 1.0020789E+000, 1.6063052E-001, 2.2204460E-016, 2.0000000E+000, 1.0468145E+003
 1.8001278E+001, 1.0025770E+000, 1.6776985E-001, 4.4408921E-016, 2.0000000E+000, 1.0485439E+003
 1.8092481E+001, 1.0022417E+000, 1.7741845E-001, 4.4408921E-016, 2.0000000E+000, 1.0511580E+003
 1.8138083E+001, 1.0007371E+000, 1.8517226E-001, 4.4408921E-016, 2.0000000E+000, 1.0536558E+003
 1.8183685E+001, 9.9910132E-001, 1.8878688E-001, 4.4408921E-016, 2.0000000E+000, 1.0553326E+003
 1.8274888E+001, 9.9731603E-001, 1.9178690E-001, 4.4408921E-016, 2.0000000E+000, 1.0578334E+003
 1.8320490E+001, 9.9942517E-001, 1.9249072E-001, 4.4408921E-016, 2.0000000E+000, 1.0604260E+003
 1.8366092E+001, 1.0005479E+000, 1.9151280E-001, 2.2204460E-016, 2.0000000E+000, 1.0621232E+003
 1.8457295E+001, 1.0024149E+000, 1.9059435E-001, 4.4408921E-016, 2.0000000E+000, 1.0646422E+003
 1.8502897E+001, 1.0028500E+000, 1.9620489E-001, 4.4408921E-016, 2.0000000E+000, 1.0671443E+003
 1.8548499E+001, 1.0026586E+000, 2.0042366E-001, 2.2204460E-016, 2.0000000E+000, 1.0688382E+003
 1.8639702E+001, 1.0015214E+000, 2.0536798E-001, 3.3306691E-016, 2.0000000E+000, 1.0713645E+003
 1.8685304E+001, 9.9966012E-001, 2.0866719E-001, 4.4408921E-016, 2.0000000E+000, 1.0738697E+003
 1.8730906E+001, 9.9878967E-001, 2.0960103E-001, 4.4408921E-016, 2.0000000E+000, 1.0755390E+003
 1.8822109E+001, 9.9832074E-001, 2.0940332E-001, 4.4408921E-016, 2.0000000E+000, 1.0780695E+003
 1.8867711E+001, 9.9801907E-001, 2.0667462E-001, 4.4408921E-016, 2.0000000E+000, 1.0805800E+003
 1.8913313E+001, 9.9845284E-001, 2.0275714E-001, 4.4408921E-016, 2.0000000E+000, 1.0825279E+003
 1.9004516E+001, 9.9887871E-001, 1.9580285E-001, 3.3306691E-016, 2.0000000E+000, 1.0852161E+003
 1.9050118E+001, 9.9912228E-001, 1.9472642E-001, 4.4408921E-016, 2.0000000E+000, 1.0877313E+003
 1.9095719E+001, 9.9961915E-001, 1.9397316E-001, 4.4408921E-016, 2.0000000E+000, 1.0894075E+003
 1.9141321E+001, 9.9964571E-001, 1.9126736E-001, 4.4408921E-016, 2.0000000E+000, 1.0911075E+003
 1.9232525E+001, 1.0008937E+000, 1.8387555E-001, 3.3306691E-016, 2.0000000E+000, 1.0936139E+003
 1.9278126E+001, 1.0017673E+000, 1.7598385E-001, 4.4408921E-016, 2.0000000E+000, 1.0961264E+003
 1.9323728E+001, 1.0010952E+000, 1.7409835E-001, 4.4408921E-016, 2.0000000E+000, 1.0978046E+003
 1.9414932E+001, 1.0003511E+000, 1.6853645E-001, 4.4408921E-016, 2.0000000E+000, 1.1003292E+003
 1.9460533E+001, 9.9924115E-001, 1.6139750E-001, 4.4408921E-016, 2.0000000E+000, 1.1028298E+003
 1.9506135E+001, 9.9961697E-001, 1.5696238E-001, 2.2204460E-016, 2.0000000E+000, 1.1045366E+003
 1.9597338E+001, 9.9821629E-001, 1.5920161E-001, 4.4408921E-016, 2.0000000E+000, 1.1070427E+003
 1.9642940E+001, 9.9746835E-001, 1.6435390E-001, 4.4408921E-016, 2.0000000E+000, 1.1095845E+003
 1.9688542E+001, 9.9828211E-001, 1.6505818E-001, 4.4408921E-016, 2.0000000E+000, 1.1112663E+003
 1.9779745E+001, 1.0006397E+000, 1.6471019E-001, 4.4408921E-016, 2.0000000E+000, 1.1138709E+003
 1.9825347E+001, 1.0027570E+000, 1.6591376E-001, 4.4408921E-016, 2.0000000E+000, 1.1163862E+003
 1.9870949E+001, 1.0034047E+000, 1.6628128E-001, 2.2204460E-016, 2.0000000E+000, 1.1180609E+003
 1.9962152E+001, 1.0025821E+000, 1.6488148E-001, 4.4408921E-016, 2.0000000E+000, 1.1205811E+003
 2.0007754E+001, 1.0008135E+000, 1.6018536E-001, 2.2204460E-016, 2.0000000E+000, 1.1231232E+003
 2.0053356E+001, 9.9991664E-001, 1.5513022E-001, 4.4408921E-016, 2.0000000E+000, 1.1247951E+003
 2.0144559E+001, 9.9874653E-001, 1.5215605E-001, 4.4408921E-016, 2.0000000E+000, 1.1273107E+003
 2.0190161E+001, 9.9809890E-001, 1.5587674E-001, 4.4408921E-016, 2.0000000E+000, 1.1298377E+003
 2.0235763E+001, 9.9833847E-001, 1.5673020E-001, 4.4408921E-016, 2.0000000E+000, 1.1315185E+003
 2.0281364E+001, 9.9845121E-001, 1.5518928E-001, 4.4408921E-016, 2.0000000E+000, 1.1331960E+003
 2.0372568E+001, 9.9972078E-001, 1.5186917E-001, 3.3306691E-016, 2.0000000E+000, 1.1357047E+003
 2.0418170E+001, 1.0003047E+000, 1.4827887E-001, 4.4408921E-016, 2.0000000E+000, 1.1382051E+003
 2.0463771E+001, 1.0008262E+000, 1.4818810E-001, 4.4408921E-016, 2.0000000E+000, 1.1399129E+003
 2.0554975E+001, 1.0013301E+000, 1.4787200E-001, 4.4408921E-016, 2.0000000E+000, 1.1424239E+003
 2.0600577E+001, 1.0007133E+000, 1.4485303E-001, 4.4408921E-016, 2.0000000E+000, 1.1449578E+003
 2.0646178E+001, 1.0011327E+000, 1.4249258E-001, 2.2204460E-016, 2.0000000E+000, 1.1466315E+003
 2.0737382E+001, 1.0008268E+000, 1.4157599E-001, 3.3306691E-016, 2.0000000E+000, 1.1491977E+003
 2.0782983E+001, 9.9994412E-001, 1.3995094E-001, 4.4408921E-016, 2.0000000E+000, 1.1517005E+003
 2.0828585E+001, 9.9907879E-001, 1.3896649E-001, 4.4408921E-016, 2.0000000E+000, 1.1533796E+003
 2.0919789E+001, 9.9811841E-001, 1.3845779E-001, 4.4408921E-016, 2.0000000E+000, 1.1558862E+003
 2.0965390E+001, 9.9820850E-001, 1.3932239E-001, 4.4408921E-016, 2.0000000E+000, 1.1584019E+003
 2.1010992E+001, 9.9877766E-001, 1.4073369E-001, 4.4408921E-016, 2.0000000E+000, 1.1603530E+003
 2.1102196E+001, 1.0003192E+000, 1.4342615E-001, 4.4408921E-016, 2.0000000E+000, 1.1628605E+003
 2.1147797E+001, 1.0017950E+000, 1.4611411E-001, 2.2204460E-016, 2.0000000E+000, 1.1653643E+003
 2.1193399E+001, 1.0018779E+000, 1.4773295E-001, 4.4408921E-016, 2.0000000E+000, 1.1670467E+003
 2.1284602E+001, 1.0016091E+000, 1.5041108E-001, 4.4408921E-016, 2.0000000E+000, 1.1695520E+003
 2.1330204E+001, 1.0008920E+000, 1.5328056E-001, 4.4408921E-016, 2.0000000E+000, 1.1720891E+003
 2.1375806E+001, 1.0000898E+000, 1.5597519E-001, 4.4408921E-016, 2.0000000E+000, 1.1739222E+003
 2.1421408E+001, 9.9947678E-001, 1.5937595E-001, 4.4408921E-016, 2.0000000E+000, 1.1756097E+003
 2.1512611E+001, 9.9914584E-001, 1.6630666E-001, 4.4408921E-016, 2.0000000E+000, 1.1781133E+003
 2.1558213E+001, 9.9935119E-001, 1.7518303E-001, 2.2204460E-016, 2.0000000E+000, 1.1806214E+003
 2.1603815E+001, 9.9994156E-001, 1.8112644E-001, 4.4408921E-016, 2.0000000E+000, 1.1822824E+003
 2.1695018E+001, 1.0000484E+000, 1.8841010E-001, 4.4408921E-016, 2.0000000E+000, 1.1847822E+003
 2.1740620E+001, 9.9942842E-001, 1.9386552E-001, 4.4408921E-016, 2.0000000E+000, 1.1872831E+003
 2.1786221E+001, 9.9906822E-001, 1.9749034E-001, 2.2204460E-016, 2.0000000E+000, 1.1889887E+003
 2.1877425E+001, 9.9939226E-001, 2.0198751E-001, 2.2204460E-016, 2.0000000E+000, 1.1914923E+003
 2.1923027E+001, 9.9844111E-001, 2.0452327E-001, 4.4408921E-016, 2.0000000E+000, 1.1939955E+003
 2.1968628E+001, 9.9797812E-001, 2.0485791E-001, 2.2204460E-016, 2.0000000E+000, 1.1956787E+003
 2.2059832E+001, 9.9806577E-001, 2.0378588E-001, 2.2204460E-016, 2.0000000E+000, 1.1981779E+003
 2.2105434E+001, 9.9912578E-001, 2.0107092E-001, 4.4408921E-016, 2.0000000E+000, 1.2006822E+003
 2.2151035E+001, 9.9910535E-001, 1.9889748E-001, 4.4408921E-016, 2.0000000E+000, 1.2023681E+003
 2.2242239E+001, 9.9880339E-001, 1.9528662E-001, 3.3306691E-016, 2.0000000E+000, 1.2050781E+003
 2.2287841E+001, 9.9863772E-001, 1.9180959E-001, 4.4408921E-016, 2.0000000E+000, 1.2075815E+003
 2.2333442E+001, 9.9853053E-001, 1.8916704E-001, 8.8817842E-016, 2.0000000E+000, 1.2092482E+003
 2.2424646E+001, 9.9875581E-001, 1.8741080E-001, 4.4408921E-016, 2.0000000E+000, 1.2118827E+003
 2.2470247E+001, 9.9922344E-001, 1.8487575E-001, 4.4408921E-016, 2.0000000E+000, 1.2143898E+003
 2.2515849E+001, 9.9922327E-001, 1.8288924E-001, 4.4408921E-016, 2.0000000E+000, 1.2160635E+003
 2.2561451E+001, 9.9979262E-001, 1.8079243E-001, 4.4408921E-016, 2.0000000E+000, 1.2177354E+003
 2.2652654E+001, 1.0012805E+000, 1.7751122E-001, 4.4408921E-016, 2.0000000E+000, 1.2202579E+003
 2.2698256E+001, 1.0019352E+000, 1.7406019E-001, 4.4408921E-016, 2.0000000E+000, 1.2227597E+003
 2.2743858E+001, 1.0013514E+000, 1.7165169E-001, 4.4408921E-016, 2.0000000E+000, 1.2244313E+003
 2.2835061E+001, 9.9957166E-001, 1.6806958E-001, 4.4408921E-016, 2.0000000E+000, 1.2269249E+003
 2.2880663E+001, 9.9842475E-001, 1.6471612E-001, 4.4408921E-016, 2.0000000E+000, 1.2294493E+003
 2.2926265E+001, 9.9880677E-001, 1.6303834E-001, 4.4408921E-016, 2.0000000E+000, 1.2311081E+003
 2.3017468E+001, 1.0002408E+000, 1.6240754E-001, 4.4408921E-016, 2.0000000E+000, 1.2336598E+003
 2.3063070E+001, 1.0019348E+000, 1.6241324E-001, 2.2204460E-016, 2.0000000E+000, 1.2361555E+003
 2.3108672E+001, 1.0023207E+000, 1.6238777E-001, 4.4408921E-016, 2.0000000E+000, 1.2378336E+003
 2.3199875E+001, 1.0031083E+000, 1.6406313E-001, 3.3306691E-016, 2.0000000E+000, 1.2403181E+003
 2.3245477E+001, 1.0024391E+000, 1.6479799E-001, 2.2204460E-016, 2.0000000E+000, 1.2428348E+003
 2.3291079E+001, 1.0016023E+000, 1.6434260E-001, 4.4408921E-016, 2.0000000E+000, 1.2444986E+003
 2.3382282E+001, 1.0008390E+000, 1.6382188E-001, 4.4408921E-016, 2.0000000E+000, 1.2469959E+003
 2.3427884E+001, 1.0003440E+000, 1.6289229E-001, 4.4408921E-016, 2.0000000E+000, 1.2494944E+003
 2.3473485E+001, 1.0002665E+000, 1.6190348E-001, 4.4408921E-016, 2.0000000E+000, 1.2511691E+003
 2.3564689E+001, 9.9960560E-001, 1.6160440E-001, 4.4408921E-016, 2.0000000E+000, 1.2536647E+003
 2.3610291E+001, 9.9914837E-001, 1.6453042E-001, 4.4408921E-016, 2.0000000E+000, 1.2561645E+003
 2.3655892E+001, 9.9959565E-001, 1.6937952E-001, 4.4408921E-016, 2.0000000E+000, 1.2578246E+003
 2.3736227E+001, 9.9936816E-001, 1.8094950E-001, 3.3306691E-016, 2.0000000E+000, 1.2611511E+003
 2.3776394E+001, 1.0003769E+000, 1.8911976E-001, 4.4408921E-016, 2.0000000E+000, 1.2636724E+003
 2.3856729E+001, 1.0009638E+000, 1.9140140E-001, 4.4408921E-016, 2.0000000E+000, 1.2663538E+003
 2.3896896E+001, 1.0007595E+000, 1.9605557E-001, 4.4408921E-016, 2.0000000E+000, 1.2688618E+003
 2.3941080E+001, 1.0006462E+000, 1.9543889E-001, 4.4408921E-016, 2.0000000E+000, 1.2705378E+003
 2.4033866E+001, 1.0009250E+000, 1.9140920E-001, 4.4408921E-016, 2.0000000E+000, 1.2730784E+003
 2.4082468E+001, 1.0017349E+000, 1.8544548E-001, 4.4408921E-016, 2.0000000E+000, 1.2755881E+003
 2.4131071E+001, 1.0015750E+000, 1.8267918E-001, 4.4408921E-016, 2.0000000E+000, 1.2772636E+003
 2.4228275E+001, 1.0023036E+000, 1.8122017E-001, 3.3306691E-016, 2.0000000E+000, 1.2797365E+003
 2.4276878E+001, 1.0017000E+000, 1.8193791E-001, 4.4408921E-016, 2.0000000E+000, 1.2822493E+003
 2.4325480E+001, 1.0013921E+000, 1.8367289E-001, 4.4408921E-016, 2.0000000E+000, 1.2839196E+003
 2.4374082E+001, 1.0012545E+000, 1.9252523E-001, 2.2204460E-016, 2.0000000E+000, 1.2855881E+003
 2.4422685E+001, 1.0010674E+000, 2.0089477E-001, 2.2204460E-016, 2.0000000E+000, 1.2872685E+003
 2.4519889E+001, 1.0006112E+000, 2.0959366E-001, 3.3306691E-016, 2.0000000E+000, 1.2897797E+003
 2.4568492E+001, 1.0005004E+000, 2.1619909E-001, 4.4408921E-016, 2.0000000E+000, 1.2922797E+003
 2.4617094E+001, 1.0005658E+000, 2.2126844E-001, 4.4408921E-016, 2.0000000E+000, 1.2939702E+003
 2.4665697E+001, 1.0008904E+000, 2.2260768E-001, 2.2204460E-016, 2.0000000E+000, 1.2956524E+003
 2.4762901E+001, 1.0011577E+000, 2.2054523E-001, 4.4408921E-016, 2.0000000E+000, 1.2982501E+003
 2.4811504E+001, 1.0012821E+000, 2.1818712E-001, 4.4408921E-016, 2.0000000E+000, 1.3007643E+003
 2.4860106E+001, 1.0017648E+000, 2.1349645E-001, 4.4408921E-016, 2.0000000E+000, 1.3024278E+003
 2.4908708E+001, 1.0012142E+000, 2.1111633E-001, 4.4408921E-016, 2.0000000E+000, 1.3041014E+003
 2.5005913E+001, 9.9958457E-001, 2.1084938E-001, 3.3306691E-016, 2.0000000E+000, 1.3065917E+003
 2.5054515E+001, 9.9856555E-001, 2.1087443E-001, 4.4408921E-016, 2.0000000E+000, 1.3090921E+003
 2.5103118E+001, 9.9940078E-001, 2.1135555E-001, 4.4408921E-016, 2.0000000E+000, 1.3107629E+003
 2.5151720E+001, 1.0004866E+000, 2.1242791E-001, 2.2204460E-016, 2.0000000E+000, 1.3124339E+003
 2.5200322E+001, 1.0011171E+000, 2.1300919E-001, 2.2204460E-016, 2.0000000E+000, 1.3141071E+003
 2.5297527E+001, 1.0011733E+000, 2.1386729E-001, 4.4408921E-016, 2.0000000E+000, 1.3167404E+003
 2.5346129E+001, 1.0004447E+000, 2.1679301E-001, 4.4408921E-016, 2.0000000E+000, 1.3192326E+003
 2.5394732E+001, 1.0001141E+000, 2.1750486E-001, 4.4408921E-016, 2.0000000E+000, 1.3209085E+003
 2.5443334E+001, 1.0002143E+000, 2.1664471E-001, 4.4408921E-016, 2.0000000E+000, 1.3226066E+003
 2.5540539E+001, 9.9921280E-001, 2.1491877E-001, 3.3306691E-016, 2.0000000E+000, 1.3251039E+003
 2.5589141E+001, 9.9863321E-001, 2.1512463E-001, 4.4408921E-016, 2.0000000E+000, 1.3275944E+003
 2.5637743E+001, 9.9881005E-001, 2.1275169E-001, 2.2204460E-016, 2.0000000E+000, 1.3292626E+003
 2.5686346E+001, 9.9884517E-001, 2.0937408E-001, 4.4408921E-016, 2.0000000E+000, 1.3309258E+003
 2.5783550E+001, 9.9881070E-001, 2.0444242E-001, 4.4408921E-016, 2.0000000E+000, 1.3335505E+003
 2.5832153E+001, 9.9895882E-001, 1.9625139E-001, 4.4408921E-016, 2.0000000E+000, 1.3360566E+003
 2.5880755E+001, 9.9918912E-001, 1.8928124E-001, 4.4408921E-016, 2.0000000E+000, 1.3377524E+003
 2.5929358E+001, 9.9962421E-001, 1.8151011E-001, 4.4408921E-016, 2.0000000E+000, 1.3394100E+003
 2.6026562E+001, 1.0005000E+000, 1.7970246E-001, 3.3306691E-016, 2.0000000E+000, 1.3419221E+003
 2.6075165E+001, 1.0002461E+000, 1.8112938E-001, 4.4408921E-016, 2.0000000E+000, 1.3444426E+003
 2.6123767E+001, 9.9944924E-001, 1.8525813E-001, 4.4408921E-016, 2.0000000E+000, 1.3461248E+003
 2.6172369E+001, 9.9951913E-001, 1.8898357E-001, 4.4408921E-016, 2.0000000E+000, 1.3477943E+003
 2.6220972E+001, 9.9943804E-001, 1.9109913E-001, 4.4408921E-016, 2.0000000E+000, 1.3494737E+003
 2.6318176E+001, 9.9956483E-001, 1.9141855E-001, 4.4408921E-016, 2.0000000E+000, 1.3520126E+003
 2.6366779E+001, 9.9894789E-001, 1.9121029E-001, 4.4408921E-016, 2.0000000E+000, 1.3546983E+003
 2.6415381E+001, 9.9866269E-001, 1.9187256E-001, 4.4408921E-016, 2.0000000E+000, 1.3563756E+003
 2.6463983E+001, 9.9912395E-001, 1.9432906E-001, 4.4408921E-016, 2.0000000E+000, 1.3581320E+003
 2.6561188E+001, 1.0000124E+000, 2.0016014E-001, 3.3306691E-016, 2.0000000E+000, 1.3606385E+003
 2.6609790E+001, 1.0004757E+000, 2.0286746E-001, 4.4408921E-016, 2.0000000E+000, 1.3631516E+003
 2.6658393E+001, 1.0006838E+000, 2.0658132E-001, 4.4408921E-016, 2.0000000E+000, 1.3648362E+003
 2.6706995E+001, 1.0011358E+000, 2.0916653E-001, 4.4408921E-016, 2.0000000E+000, 1.3665119E+003
 2.6804200E+001, 1.0018552E+000, 2.0329948E-001, 4.4408921E-016, 2.0000000E+000, 1.3690269E+003
 2.6852802E+001, 1.0018057E+000, 1.9697271E-001, 4.4408921E-016, 2.0000000E+000, 1.3715518E+003
 2.6901404E+001, 1.0010710E+000, 1.9564842E-001, 4.4408921E-016, 2.0000000E+000, 1.3732276E+003
 2.6950007E+001, 1.0004734E+000, 1.9890322E-001, 4.4408921E-016, 2.0000000E+000, 1.3749058E+003
 2.7047211E+001, 9.9984246E-001, 2.0451048E-001, 4.4408921E-016, 2.0000000E+000, 1.3774171E+003
 2.7095814E+001, 9.9960954E-001, 2.1092280E-001, 4.4408921E-016, 2.0000000E+000, 1.3799299E+003
 2.7144416E+001, 9.9976438E-001, 2.1250116E-001, 4.4408921E-016, 2.0000000E+000, 1.3816274E+003
 2.7193019E+001, 1.0003209E+000, 2.1360414E-001, 8.8817842E-016, 2.0000000E+000, 1.3833066E+003
 2.7241621E+001, 1.0005984E+000, 2.1542742E-001, 4.4408921E-016, 2.0000000E+000, 1.3851885E+003
 2.7338826E+001, 1.0009702E+000, 2.2045344E-001, 4.4408921E-016, 2.0000000E+000, 1.3876992E+003
 2.7387428E+001, 1.0013137E+000, 2.2075594E-001, 4.4408921E-016, 2.0000000E+000, 1.3902518E+003
 2.7436030E+001, 1.0019483E+000, 2.2232777E-001, 2.2204460E-016, 2.0000000E+000, 1.3919401E+003
 2.7484633E+001, 1.0018052E+000, 2.2592129E-001, 2.2204460E-016, 2.0000000E+000, 1.3936168E+003
 2.7581837E+001, 1.0001542E+000, 2.2651031E-001, 3.3306691E-016, 2.0000000E+000, 1.3961646E+003
 2.7630440E+001, 9.9937890E-001, 2.2421376E-001, 4.4408921E-016, 2.0000000E+000, 1.3988270E+003
